Epoch	SMILES	Valid	Desired	RDKit_Aggregate_5refs_TanimotoCombo	SA
2	CCc1nc(O)c2cc(CN(C)Cc3ccccc3)c(O)nc2c1O	1.0	0	0.859	0.913
2	O=C(O)C1CCC(=NOS(=O)(=O)c2ccc(Cl)cc2)CC1	1.0	0	0.812	0.949
2	CC(C)(C)OC(=O)N1CCC1(C)C(=O)NCCCNCCCC#N	1.0	0	0.723	0.832
2	CC(C)CCOc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1	1.0	0	0.838	0.637
2	CNC(C)C(=O)NC1Cc2ccccc2C1C(=O)N1CCN(c2cc(Cl)ccc2Cl)CC1	1.0	0	0.0	0.75
2	CN(C)C(=O)c1cn(-c2ccc(C(=O)O)cc2)cc1F	1.0	0	0.786	0.965
2	Cc1cccc(NC(=O)c2cncc(Cl)c2Cl)c1	1.0	0	0.876	0.985
2	COc1ccc(C(=O)Oc2ccc(S(=O)(=O)N3CCCC3)cc2)cc1	1.0	0	0.667	0.989
2	O=C(NC1CCCCCC1)c1cccnc1Oc1ccccc1F	1.0	0	0.844	0.983
2	O=S(=O)(Nc1ccccc1)c1ccc2cc1CNCCNCc1ccc(F)cc12	1.0	0	0.79	0.677
2	COc1ccc(C2(c3cccc(-c4ccc(OC)cn4)c3)CC(=O)NC23)cc1OC	0.0	0	0.0	0.0
2	O=C(Nc1ccccc1)c1cc(-c2ccco2)on1	1.0	0	0.791	0.984
2	Cc1ccc(S(=O)(=O)N(C)CCCC(=O)Nc2ccccc2)cc1	1.0	0	0.87	0.989
2	CCNC(=O)c1cncc(OCC(F)(F)F)c1Cl	1.0	0	0.785	0.95
2	Cc1nnc(SCC(=O)Nc2ccccc2)c2nc(-c3ccccc3)cc(C)c12	1.0	0	0.767	0.969
2	CN1CCC(CCCc2cc(CO)c(C)cc2)CC1	1.0	0	0.862	0.978
2	COc1cc(C(C)=NOC(C)=O)ccc1OC(C)=O	1.0	0	0.8	0.973
2	O=C1c2ccccc2C(=O)N1CCCCN1CCN(C(c2ccccc2)c2ccccc2)CC1	1.0	0	0.0	0.977
2	COc1ccc2c(c1)c(C=C1Oc3ccc(N)cc3C1=O)cn2CCCN1CCOCC1	1.0	0	0.0	0.939
2	CCc1nc2ccccc2c2cc(OC)c(CC(=O)c3ccccc3)cc12	1.0	0	0.79	0.977
2	CCOc1cc(C=NNc2nc(Nc3ccccc3)nc(O)c2N=NS(=)(F)(F)F)cc(C(C)(C)C)c1	0.0	0	0.0	0.0
2	CC(C)c1ccc(S(=O)(=O)NCc2ccc3c(c2)CCO3)cc1	1.0	0	0.823	0.981
2	CC(Oc1nc(-c2ccc(F)c3sc(N)nc23)ccc1Cl)c1ccccc1	1.0	0	0.834	0.863
2	CCCCC(=O)Nc1cccc(NC(=O)c2ccccc2)c1N1CCN(C)CC1	1.0	0	0.801	0.98
2	CCOC(=O)c1cnc2cc(C(=O)c3ccccc3)ccc2c1	1.0	0	0.808	0.986
2	O=C(CCC(=O)Nc1ccccc1Cl)NO	1.0	0	0.738	0.99
2	CC1(C(=O)O)CCCC1Nc1ccnc2cc(F)ccc12	1.0	0	0.825	0.814
2	COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)NCCF)cc4)nc32)CC1	1.0	0	0.0	0.912
2	O=C(O)CCCCCn1c(O)nc2ccc(Cl)cc21	1.0	0	0.842	0.968
2	COc1ccccc1N=Cc1c(O)oc2ccccc2c1=O	1.0	0	0.939	0.957
2	CCCNC(=S)Nc1ccc(NS(C)(=O)=O)cc1	1.0	0	0.807	0.986
2	Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(S(C)(=O)=O)cc2)c1Cl	1.0	0	0.871	0.966
2	Cc1ccc(C(=O)Nc2ccc(CN3CCCCC3)c(C(F)(F)F)c2)cc1	1.0	0	0.731	0.984
2	CN(C)C(=O)CCc1cccc(C#N)c1	1.0	0	0.79	0.985
2	CN(C(=O)Cc1ccc(-c2ccccc2)cc1)C1CCN(C)CC1	1.0	0	0.798	0.985
2	Oc1nc(CCc2ccccc2)nc2c1cnn2-c1ccccc1	1.0	0	0.823	0.976
2	CC(C)S(=O)(=O)NCc1csc(-c2ccc(OC(C)C)cc2)n1	1.0	0	0.725	0.968
2	COc1ccc(C=CC(=O)Nc2ccccc2Br)cc1OC	1.0	0	0.812	0.987
2	Cc1c(C(=O)NN=Cc2ccco2)nnn1Cc1ccc(Cl)cc1	1.0	0	0.871	0.965
2	CCOC(=O)c1cccc(C(=O)O)n1CCN(CC)CC	0.0	0	0.0	0.0
2	CCC(C)(C(=O)COC)N1CCS(=O)(=O)c2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc21	1.0	0	0.0	0.78
2	CC(C)CON=Cc1ccc(OC2CN(C(=O)Cc3ccc(Cl)c(Cl)c3)CC2CO)cc1	1.0	0	0.0	0.75
2	COC(=O)c1ccc(CSc2nn(C3CCCCC3)c3ccccc23)cc1	1.0	0	0.9	0.97
2	Cc1cc(OC(=O)c2ccc(Cl)cc2)c([N+](=O)[O-])cc1C	1.0	0	0.798	0.985
2	CC(NC(=O)N(C)C)c1ccc(CN2CCc3ccccc3C2)cc1	1.0	0	0.795	0.955
2	Cc1noc(C)c1CC(=O)NCc1cc(F)cc(F)c1Cl	1.0	0	0.829	0.963
2	CCn1ncc2c(NC(C)=O)nc(-c3cccc4[nH]ccc34)nc21	1.0	0	0.787	0.952
2	CCOC(=O)c1cnc(SCc2ccccc2)nc1Nc1ccccc1F	1.0	0	0.814	0.977
2	CCCCCCc1cc[n+](CC(=O)c2ccc(C)cc2)cc1	1.0	0	0.84	0.975
2	COc1cc(-c2cnc3ccc(NC(=O)NCCCCCCSc4ccccc4)cc3c2)ccc1O	1.0	0	0.0	0.963
2	CCc1ccc(C(=O)NNC(=O)C2=Cc3ccccc3CO2)cc1	1.0	0	0.656	0.959
2	CCOc1ccc2cc(CN(Cc3ccccc3)C(=S)Nc3ccc(F)cc3)c(O)nc2c1	1.0	0	0.0	0.961
2	CC(=O)c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)O)cc3)cc2)cc1	1.0	0	0.722	0.989
2	O=S(=O)(c1ccc(Cl)cc1)N1CCN(c2nc(-c3cccnc3)nc3ccccc23)CC1	1.0	0	0.0	0.974
2	Cn1c(=O)c2c(SCc3cc[n+]([O-])cc3)nc(-c3ccccc3)nc2n(C)c1=O	1.0	0	0.768	0.934
2	CCC(=O)Nc1ccc2c(c1)C(=O)N(Cc1cc(OC)c(OC)cc1)CC(C)O2	1.0	0	0.959	0.933
2	O=C(NCCOC(=O)Nc1ccc(C(F)(F)F)cc1)OC1COC2OCCC12	1.0	0	0.62	0.739
2	CC1=CC(N)=NC1C#N	1.0	0	0.515	0.231
2	CCC(=O)Nc1cc(C)cc(CN2C(=O)C(C)(C)CC2C)c1C	1.0	0	0.89	0.859
2	CCC1c2ccc(Cl)cc2C(=O)C1(C)C(=O)c1ccco1	1.0	0	0.948	0.69
2	Cc1cc(C)nc(OCC(=O)N2CCCC2)c1C#N	1.0	0	0.824	0.97
2	CCn1c(O)c2c(c1O)C1(C)C(=O)N(C)C1=N2	1.0	0	0.795	0.4
2	O=C(c1cn(Cc2ccccc2)c2ccc(Cl)cc12)N1CCNCC1	1.0	0	0.87	0.978
2	CCOC(=O)CSc1nnnn1-c1ccc(OC)cc1	1.0	0	0.867	0.983
2	COc1cc(CC(=O)OCCc2ccccc2)cc(OC)c1OC	1.0	0	0.801	0.987
2	CC(C(N)=O)CNC(=O)c1cc(NC(=O)c2cc(OC(F)(F)F)ccc2Cl)ccc1F	1.0	0	0.0	0.923
2	CC(CCOc1ccc2[nH]cnc2c1)NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.834	0.928
2	CCCCC(CC(C)C)NC(=O)C(C)NC(=O)OCc1ccccc1	1.0	0	0.64	0.923
2	Cc1ccc(F)c(C)c1C(=O)C1CCCC1C(=O)N1CCC(C)([O-])CC1	1.0	0	0.917	0.609
2	COc1ccccc1-c1cccc2c1CCN2C(=O)c1ccc(F)cc1	1.0	0	0.844	0.983
2	O=C(C1CCCC1)N1CC2CC1C1CCCN2n1cccn1	0.0	0	0.0	0.0
2	O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1Cl	1.0	0	0.882	0.988
2	C=Cn1c(COc2ccccc2)nnc1CN1CCN(C(=O)OCc2ccccc2)CC1	1.0	0	0.0	0.955
2	Cc1ccc(SCc2cnc(C)nc2NS(=O)(=O)c2ccc(C)cc2)cc1	1.0	0	0.849	0.969
2	Brc1cnc(NCCCNCc2ccc(Br)cc2)nc1	1.0	0	0.802	0.976
2	CCOC(=O)c1nc(-c2ccc(F)cc2)oc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.898	0.967
2	COc1ccc(Cn2nnnc2CN(Cc2ccccc2)C(=O)c2ccc(Br)o2)cc1	1.0	0	0.0	0.965
2	CC(=O)ON=C1C(c2c(O)n(C(C)(C)C)c3ccccc23)OC2CC3(CCC12)CO3	1.0	0	0.853	0.105
2	CCNC(=O)CNC(=O)c1cc(-c2ccc(O)cc2)on1	1.0	0	0.795	0.979
2	CC(C)(CC(=O)N1CCCCCC1)Nc1ccnc2ccccc12	1.0	0	0.913	0.97
2	CCNC(=O)OC1CCC(C)C(CCC2CCCCC2)C1	1.0	0	0.886	0.763
2	CC1Cc2ccccc2N1S(=O)(=O)c1cc(C(=O)O)ccc1Cl	1.0	0	0.889	0.949
2	N#CC(=Cc1ccc(OCc2ccc(C(=O)O)cc2)cc1)c1ccc(O)c(-c2cc(=O)c3ccccc3o2)c1	1.0	0	0.0	0.947
2	CCc1ccc2nc(O)c(CN(CCCN3CCOCC3)C(=O)NC3CCCCC3)cc2c1	1.0	0	0.0	0.935
2	COc1cccc(C=CC(=O)c2ccc(O)cc2O)c1	1.0	0	0.841	0.982
2	CCC(c1nc2sccc2c(=O)n1Cc1ccc(O)cc1)C(C)(C)C	1.0	0	1.087	0.872
2	COc1ccc(Br)cc1S(=O)(=O)NCCN(C)C	1.0	0	0.836	0.982
2	CC(C)n1nnnc1C(C)(C)NC(=O)c1cccc(Cl)c1	1.0	0	0.943	0.952
2	CC(=O)n1cc(C(=O)Nc2ccc(C(=O)NC(C)c3ccc(Cl)cc3)cc2)c2ccccc21	1.0	0	0.0	0.947
2	C=Cc1cc(Cl)ccc1Oc1noc(C)n1	1.0	0	0.852	0.927
2	COCCNC(=O)C1CCN(S(=O)(=O)c2cc(OC)ccc2O)CC1	1.0	0	0.818	0.977
2	Cc1c(Oc2ccc(F)cc2C2CCCC2)ncc2cccnc12	1.0	0	0.852	0.959
2	Cc1ccc(Cl)cc1N1CCN(CCCCN2C(=O)CC3(CCCC3)CC2O)CC1	1.0	0	0.652	0.702
2	CCOc1ccc(NC(=O)CSC(=S)N2CCN(c3ccccc3)CC2)cc1	1.0	0	0.704	0.98
2	CCCCCNC(=O)Nc1cc(OC)c(OC)c(NC(N)=O)c1O	1.0	0	0.8	0.961
2	COC(=O)CCN(C(=O)CCCC(=O)O)c1ccc(C)cc1	1.0	0	0.81	0.981
2	CC(C)CC(NC(=O)C(N)CCCCN)C(O)CNC(Cc1ccccc1)C(N)=O	1.0	0	0.672	0.733
2	CON=C1C=C(C#Cc2ccccn2)CCC1	1.0	0	0.743	0.85
2	O=C(c1cnn2c1nc(O)c1ccccc12)N1CCN(c2ccccc2)CC1	1.0	0	0.858	0.969
2	COc1ccc(C(=O)Nc2ccc3oc(Cc4ccc(Br)cc4)nc3c2)cc1O	1.0	0	0.676	0.975
2	O=S(=O)(NCCCCc1ccncc1)CC1CC1	1.0	0	0.826	0.973
2	Brc1ccc(OCCCCNCc2ccc(Br)cc2)c2ccccc12	1.0	0	0.705	0.983
2	Cc1cc(Cn2nc(-c3nnc(C)n3-c3ccccc3)c(=O)n(C)c2=O)no1	1.0	0	0.866	0.934
2	CCc1nn2c(c1C(=O)NCc1ccc(Cl)cc1)CSC2(C)C	1.0	0	1.006	0.892
2	CCc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1OC	1.0	0	0.878	0.979
2	CCCC(=O)N1CCC(COc2ncc3nc(O)sc3c2)CC1	1.0	0	0.83	0.917
2	O=S(=O)(c1ccc(Cl)cc1)n1c2c(c3cc(Cl)cnc31)NCCN2	1.0	0	0.925	0.901
2	COc1cccc(C(=O)Nc2cccc(C(F)(F)F)c2)c1	1.0	0	0.769	0.992
2	O=C(O)c1ccc(N(Cc2ccc(F)cc2)Cc2ccccc2)cc1	1.0	0	0.913	0.989
2	O=C(O)CCC(NC(=O)c1ccccc1)c1cccc(NS(=O)(=O)c2ccccc2)c1	1.0	0	0.0	0.959
2	Cc1noc(NS(=O)(=O)c2cccs2)c1C	1.0	0	0.869	0.961
2	CCCn1c2c(ccc1=O)CCN2CC(NS(=O)(=O)c1ccc(C(C)(C)C)cc1)c1ccccc1	1.0	0	0.0	0.855
2	CSc1cccc(C(=O)Nc2ccc(Cl)cc2)c1	1.0	0	0.723	0.992
2	COC(=O)c1cc(Cl)cnc1Nc1ccc(Oc2cc(C3OC(CO)C(O)C(O)C3O)ccc2C)cc1F	1.0	0	0.0	0.549
2	Cc1c(Cl)ccc(Oc2cc(F)cc(N(C)C)c2)c1C	1.0	0	0.926	0.974
2	COc1ccc(S(=O)(=O)NCC(C)c2ccc(Cl)cc2)cc1NCB(F)F	1.0	0	0.738	0.84
2	CCc1nc2ccc(NC(C)=O)cc2c(=O)n1CCc1ccccc1	1.0	0	0.957	0.983
2	COCCNC(=O)COc1ccc(Cl)c(Cl)c1	1.0	0	0.851	0.989
2	COc1cccc(NC(=O)c2ccccc2Cn2cccn2)c1	1.0	0	0.825	0.986
2	CN1CN(c2ccccc2)(c2ccccc2)c2ccccc2S1(=O)=O	0.0	0	0.0	0.0
2	CC(=O)N(c1ccc(Cl)cc1)c1ccc(Cl)nn1	1.0	0	0.925	0.965
2	c1ccc(-c2nnc(-c3ccccn3)n2NC(=S)N2CCCCC2)cc1	1.0	0	0.888	0.951
2	CCCCCC(C)(C)C(=O)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl	1.0	0	0.72	0.972
2	O=S(=O)(c1ccc(SC(F)(F)F)cc1)N1CCCCCC1	1.0	0	0.852	0.979
2	Clc1ccc(COc2cccc3nsnc23)cc1	1.0	0	1.037	0.982
2	CC=CC(C)C1CCC2C3CCC4CCCCC4C3CCC12C	1.0	0	0.908	0.398
2	O=C(O)CSc1cc(C(F)(F)F)nc(O)c1Sc1ccc(Cl)cc1	1.0	0	0.913	0.915
2	COc1ccc(C(=O)NCCCCNC(=O)c2cccc(F)c2)cc1OC	1.0	0	0.623	0.988
2	CCC(=O)N(Cc1cc(OC)cc(OC)c1)c1ccccc1	1.0	0	1.072	0.984
2	O=C(O)c1cc(-c2c(F)cccc2C(F)(F)F)on1	1.0	0	0.746	0.959
2	COc1ccc(-c2oc3nc(N)nc(N)c3c2-c2ccc(F)cc2)cc1	1.0	0	0.962	0.967
2	Cc1nc(N=Nc2cc(F)ccc2F)c2nccnc2n1	1.0	0	1.015	0.881
2	CCNCCN1CCC(Cc2ccc(Cl)cc2)CC1	1.0	0	0.958	0.985
2	CCC(=O)OCC(=O)N1CCCCC1	1.0	0	0.751	0.987
2	CC1(C)C(C(=O)O)C1c1nc2cc(Cl)c(Cl)cc2o1	1.0	0	0.809	0.757
2	O=C(c1nc(SCc2ccc(Cl)cc2)n2ccccc12)N1CCOCC1	1.0	0	0.822	0.967
2	C=S(O)(O)=CC1CC(C)(C)CC1N(C)Cc1cccc(OC)c1	1.0	0	0.835	0.568
2	CC(C)(C)COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(C(F)(F)F)c1	1.0	0	0.837	0.939
2	CCC(=O)c1c[nH]c(C(=O)NNC(=O)COc2ccc(OC)cc2)c1	1.0	0	0.713	0.974
2	COc1ccc2c(=O)cc(-c3cccc(NC(N)=O)c3)oc2c1OC	1.0	0	0.769	0.972
2	O=S(=O)(c1cc(Cl)ns1)N1CCCCCC1	1.0	0	0.885	0.93
2	CCNC(=O)c1cccc2cc(Oc3ccnc4cc(C(=O)OC)ccc34)ccc12	1.0	0	0.803	0.975
2	COc1cc(Nc2c(ccc(C)c2C)c2cc(C)cc(C)c2)cc(OC)c1	1.0	0	0.876	0.972
2	Cc1noc(C)c1-c1ncc(NC(C)c2ccc(Cl)cc2)c2ccccc12	1.0	0	0.849	0.917
2	COc1nn(C)cc1-c1c(Br)cncc1OC	1.0	0	0.8	0.914
2	Cc1cc(C)nc(SCC(=O)Nc2nc3ccccc3s2)n1	1.0	0	0.802	0.979
2	COc1ncc(-n2nc3cc(Cl)ccc3n2)cc1	1.0	0	0.8	0.97
2	CC(C)CC1(O)CCN(c2ncc(C(=O)NO)s2)CC1	1.0	0	0.835	0.895
2	COc1ccc(C(=O)NN=C(C)c2ccc(F)cc2)cc1	1.0	0	0.871	0.99
2	COCCOC(=O)c1ccc(CN(C(=O)c2cccc(Cl)c2)c2ccc(F)cc2)cc1	1.0	0	0.0	0.98
2	COc1ccc2cc3c(N)c(C(=O)Nc4ccc(Cl)cc4Cl)sc3cc2c1	1.0	0	0.666	0.971
2	Cc1ccc(OS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1	1.0	0	0.963	0.976
2	COc1ccc(COc2ccc(C(C)n3c(=O)n(Cc4ccccc4F)c4ccccc43)cc2OC)cc1	1.0	0	0.0	0.92
2	COc1cc2c(cc1Cl)C(c1ccc(Cl)cc1)=NCc1ccnc1c2-c1ccccc1NS(=O)(=O)c1ccc(OC)c(OC)c1	1.0	0	0.0	0.847
2	CCCC(NC(=O)C(CCCN)NC(=O)CCCc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O	1.0	0	0.0	0.815
2	Cc1ccc(C(=O)NCC2NCCCO2)cc1	1.0	0	0.887	0.922
2	CCC(C)NC(=O)c1ccc(F)c2c(C)oc(O)c12	1.0	0	0.901	0.858
2	CCc1nn2cnc3c(OC)c(CC)ccc3c-2c1CC	1.0	0	0.815	0.914
2	Cc1ccc(N(CC(=O)Nc2ccc(Cl)cc2)S(C)(=O)=O)cc1	1.0	0	0.915	0.988
2	O=C(Nc1nc(Cl)cc(Oc2cccnc2)n1)c1ccc(Cl)cc1Cl	1.0	0	0.742	0.967
2	O=C(O)C(F)F	1.0	0	0.303	0.96
2	O=S(=O)(NCC1CCOCC1)c1cc(Cl)nc(Cl)c1	1.0	0	0.784	0.956
2	NC(=O)c1ccc2nc(O)c(-c3csc(-c4cccs4)n3)cc2c1	1.0	0	0.762	0.946
2	COCCn1c(SCC(=O)OC)nc2c1c(=O)[nH]c(=O)n2C	1.0	0	0.886	0.954
2	COc1ccc(N2CC(NC(=O)N3CCCCC3)CC2)cc1OC	1.0	0	0.791	0.956
2	C=CCn1nnc(NS(=O)(=O)c2ccc(Cl)cc2)c1C	1.0	0	0.836	0.949
2	CCNc1nc(NCC)n2nc(SC)nc2n1	1.0	0	0.821	0.899
2	O=C(NCC(=O)N1CCN(c2cccc(Cl)c2)CC1)c1sc2cccc(Cl)c2c1Cl	1.0	0	0.741	0.967
2	Cc1cccc(-c2ccc(C(=O)CCC3CCCCN3Cc3ccc(C(C)C)cc3)c(CO)c2)c1	1.0	0	0.0	0.908
2	Cc1cc(O)c(-c2cccc(OC(C)(C)C)c2)nc1Cc1ccc(Cl)c(Cl)c1	1.0	0	0.831	0.955
2	CCOC(=O)c1c(C(=O)OCC)c2[nH]cnc2c1-c1cccc(OC)c1	0.0	0	0.0	0.0
2	COC(=O)CSc1nc(C(C)(C)C)cc(C(C)C)n1	1.0	0	0.796	0.954
2	Cc1cc(C)nc(NS(=O)(=O)c2ccc(F)cc2)n1	1.0	0	0.776	0.985
2	O=C1CC(CCc2c[nH]c3ccccc23)Oc2c(Cl)cc(Cl)cc21	1.0	0	0.894	0.895
2	Oc1ccc(Br)cc1C1=NCCN1	1.0	0	0.732	0.939
2	COc1cccnc1C(=O)c1cn(C)c2ccc(C)cc12	1.0	0	0.801	0.972
2	Cc1cnc(COc2c(C)cccc2-c2csc(N(C)C)c2)nc1O	1.0	0	0.895	0.876
2	Cc1cc(C2CCN(C(=O)Cc3ccc(F)cc3)CC2)no1	1.0	0	0.936	0.975
2	CC(C)CN(S(=O)(=O)C(C)C)S(C)(=O)=O	1.0	0	0.718	0.896
2	COCCCOc1cc(Cl)c2c(c1Cl)C(=O)NCCC2	1.0	0	0.775	0.939
2	Nc1cnc(OCc2cccc(Cl)c2)c2cc(Cl)ccc12	1.0	0	0.823	0.976
2	CCCc1nc2cc(C(=O)N3CCCC(c4ccccc4)O3)ccc2[nH]1	1.0	0	0.916	0.874
2	COCCNc1ncc2ccncc2n1	1.0	0	0.852	0.964
2	COc1cccc(OC)c1OC(=O)c1cc(-c2ccccc2)nc2cc(Cl)ccc12	1.0	0	0.749	0.981
2	COc1ccc(C(=O)NC(=O)COC(=O)c2ccc(Cl)nc2)cc1C	1.0	0	0.672	0.981
2	COc1ncc(C(=O)Nc2ccc(F)cc2F)cc1-c1ccc(C(C)(C)C)cc1	1.0	0	0.744	0.976
2	CCOC(O)=C(C#N)c1=Oc2ccc(OC)cc2c1NS(=O)(=O)c1ccccc1	0.0	0	0.0	0.0
2	Cc1c(C(=O)N2CCCCC2c2ccc(F)cc2)sc2ccccc12	1.0	0	0.91	0.952
2	CNS(=O)(=O)c1ccc(-c2cnc(C(N)Cc3ccccc3)nn2)cc1	1.0	0	0.758	0.92
2	CC(=O)C(=O)c1cn(C(=O)c2ccc(C)cc2)c2ccc(Cl)cc12	1.0	0	0.857	0.97
2	Cn1c(=O)c2cc(S(=O)(=O)NC(C(=O)Nc3ccc(F)cc3)c3ccccc3)ccc2n1	0.0	0	0.0	0.0
2	NC(=O)c1ccc(NC(=O)CC(=O)c2ccccc2)cc1	1.0	0	0.829	0.991
2	COc1ccc(C)cc1Cn1c(C(=O)O)cc2ccccc21	1.0	0	0.969	0.984
2	COc1nccnc1Oc1nc(Cl)nc(N)n1	1.0	0	0.804	0.911
2	O=C(Nc1cc(Cl)c(F)cc1Cl)c1ccc(O)cc1F	1.0	0	0.782	0.982
2	CONC(=O)C(C)OC(=O)c1cccnc1Nc1cccc(N)c1F	1.0	0	0.888	0.883
2	Cc1ccc(C(=O)N=C(Nc2ccc(Cl)cc2)c2cccc(F)c2)cc1	1.0	0	0.923	0.979
2	CCc1nnc(NC(=O)CN2CC(C)OC(C)C2)s1	1.0	0	0.853	0.872
2	C=CCN=C(N)c1ccc(C(=N)N)cc1	1.0	0	0.78	0.947
2	CC(C)(C)C(=O)N1CCN(c2ccc3cccc(F)c3n2)CC1	1.0	0	0.838	0.975
2	N#Cc1cnc(NC(=O)C=Cc2ccccc2)s1	1.0	0	0.852	0.968
2	Cc1cn(Cc2ccc(OS(C)(=O)=O)cc2)cn1	1.0	0	0.826	0.971
2	O=S(=O)(NCC(c1ccccc1)N1CCc2ccccc21)c1cccs1	1.0	0	0.927	0.935
2	CC(=O)c1nn(-c2cc(F)ccc2F)c2cnc3c(c12)CCCC3	1.0	0	0.875	0.92
2	N#CC(=Cc1ccc(Cl)cc1)c1nc(-c2ccc(-c3ccccc3)cc2)cs1	1.0	0	0.678	0.977
2	CCCC1C(=O)c2n[nH]cc2CN1C(=O)NCc1ccccc1	1.0	0	0.89	0.812
2	c1cnc2sc(SCc3cccs3)nc2c1	1.0	0	0.98	0.962
2	CCC(C)C(=O)c1c(O)c(O)c2c1OC1=CC(OC)C(=O)C3OC3(CC)CC12O	0.0	0	0.0	0.0
2	O=S(=O)(Nc1cc(F)ccc1F)c1cccc(-c2nc(-c3cccs3)cs2)c1	1.0	0	0.781	0.969
2	CCCC(NC(=O)C1CCCC1C)C1NC(CCC(N)=O)OC1C(C)C	1.0	0	0.823	0.221
2	CCC(NC(C)CC(N)=O)c1ccc(Cl)c(Cl)c1Cl	1.0	0	0.793	0.823
2	CCn1ncc(Cc2cn(C)nc2C)c1-c1cccc([N+](=O)[O-])c1	1.0	0	0.842	0.936
2	OC1c2ccc(I)cc2CCC1N1C2CCC1CC2	1.0	0	0.882	0.423
2	CCc1nc2nc(Cc3ccccc3)nn2c(O)c1C	1.0	0	0.88	0.951
2	Nc1nc2c(ccc3sc4ccccc4c32)s1	1.0	0	0.801	0.957
2	CCn1c(SC(C)C(=O)Nc2cccc(S(=O)(=O)NC3CCCCC3)c2)nnc1-c1ccc(Cl)cc1	1.0	0	0.0	0.916
2	COc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1	1.0	0	0.935	0.988
2	N#Cc1cnc(NC(=O)N2CCN(Cc3cccc(Cl)c3)CC2)cn1	1.0	0	0.695	0.967
2	COc1ccc(C(=O)OC(C)CN2CCCCC2)cc1OC	1.0	0	0.868	0.964
2	Cc1ccc(C(=O)N2CCC(c3cc(C#N)ccc3F)CC2)cn1	1.0	0	0.83	0.972
2	CC(C)C(=O)Nc1nnc(SCc2ccc(Cl)cc2)s1	1.0	0	0.818	0.981
2	COc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCN3C)cc1	1.0	0	0.894	0.981
2	CC1=CSC2=C(C(=O)CS(=O)(=O)c3ccccc32)C1=O	1.0	0	0.827	0.87
2	CC(C)(C)OC(=O)NCc1ccc(C(=O)NNC(=O)c2nc(Cl)c(Cl)cc2Cl)cc1	1.0	0	0.613	0.966
2	O=C(O)Cc1cc(Cl)c(Oc2ccc(F)cc2F)c(F)c1F	1.0	0	1.021	0.966
2	Cc1ccc(C(=O)Nc2cnc3ccccc3c2)cc1F	1.0	0	0.821	0.989
2	CC(=O)Nc1ccc(CN2CCCCC2)cc1Cl	1.0	0	0.898	0.99
2	COCc1cc(OC)c(-c2cc(C)ccc2C)cn1	1.0	0	0.933	0.976
2	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2nc3ccccc3s2)cc1	1.0	0	0.858	0.974
2	CC(=O)Nc1ccc(CN2CCCC2C(=O)N2CCCC2)cc1	1.0	0	0.902	0.964
2	O=S(=O)(Nc1ccc(Br)cn1)c1cccc(Cl)c1Cl	1.0	0	0.864	0.977
2	CCCCc1c(C)nc(-c2ccccc2)nc1CN1CCCC1	1.0	0	0.85	0.976
2	CCN=C(N[S+](=O)([O-])c1ccccc1)N1CC(C(C)C)C1	1.0	0	0.816	0.399
2	NCCNC(=O)c1c2c(cc3c(c1-c1ccccc1)n2CCCO3)OCO2	0.0	0	0.0	0.0
2	COc1ccc(NC(=O)CSc2nc3ccccc3s2)cc1OC	1.0	0	0.75	0.986
2	O=C(NCCc1ccccc1)c1cccc(S(=O)(=O)N2CCOCC2)c1	1.0	0	0.685	0.987
2	O=C(NCCc1ccc(Cl)cc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12	1.0	0	0.731	0.973
2	CCC(=O)Nc1cccc(C(=O)Nc2ccc(C)cc2Br)c1	1.0	0	0.73	0.989
2	CC(O)(C(=O)Nc1ccccc1C(=O)c1ccccc1)c1ccccc1	1.0	0	0.893	0.962
2	COc1cccc(OC)c1-c1ccc(C)cc1NS(=O)(=O)c1ccc(F)cc1F	1.0	0	0.932	0.973
2	CCc1c(N)nc2cccc(Cl)c2c1-c1ccccc1	1.0	0	0.991	0.977
2	Cc1cc(C)cc(Sc2c(CCNC(=O)c3ccc(Br)s3)c(C(=O)O)sc2=O)c1	0.0	0	0.0	0.0
2	CCCCCCCCc1cc(C(C)C(=O)C(C)C)n(Cc2ccc(C(F)(F)F)cc2)n1	1.0	0	0.0	0.852
2	COc1ccc(C=CC(=NNC(=O)c2ccc(C)c(Br)c2)c2ccccc2)cc1	1.0	0	0.735	0.972
