Epoch	SMILES	Valid	Desired	CDPKit_ROCS_TanimotoCombo	SA
23	CCCCCc1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)c(Cl)c1	1.0	1	0.842	0.93
23	COc1nc(S(C)(=O)=O)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.696	0.935
23	COc1nc(Br)cnc1NS(=O)(=O)c1cc(Cl)ccc1Cl	1.0	1	0.836	0.957
23	Cc1c(-c2ccc(Cl)cc2)nc(NS(=O)(=O)c2ccc(Cl)cc2)c1C	0.0	0	0.0	0.0
23	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(C)cc2)C1C1CCCCC1	1.0	1	0.992	0.916
23	Cc1c(-c2ccc(Cl)cc2)nc(C(C)(O)CO)c1NC#N	0.0	0	0.0	0.0
23	CS(=O)(=O)c1ccc(S(=O)(=O)N2CCC(NS(=O)(=O)c3ccc(F)cc3)CC2)cc1	1.0	1	0.354	0.977
23	CCCn1c(CC)nc(N)n1	1.0	1	0.661	0.937
23	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(C)cc2)C1C1CCCCCC1	1.0	1	0.983	0.908
23	Cc1[n+]([O-])cc(Cc2ccccc2)c2ccccc12	1.0	1	0.735	0.965
23	COc1cccc2c1Cc1ccccc1CO2	1.0	1	0.672	0.981
23	CNS(=O)(=O)c1ccc(CNC(=O)c2c(Cl)cncc2)cc1	1.0	1	0.64	0.983
23	COc1nc(Cl)cnc1NS(=O)(c1ccccc1)c2ccccc2O	1.0	0	0.005	0.677
23	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(CCCC)cc2)CC1	1.0	1	0.614	0.981
23	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)cc1	1.0	1	0.69	0.983
23	Cc1nn(C(=O)c2cccc(C(C)(C)C)c2)cc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.573	0.942
23	CCOC(=O)c1ccc(NC(=O)n2ccc(C)n2)cc1	1.0	1	0.761	0.979
23	O=C(O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(F)cc2)cc1	1.0	1	0.657	0.985
23	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(C)cc2)C1C1CCCCC1	1.0	1	0.992	0.916
23	C(=Nc1ccc(Cl)cc1)c1ccc(F)cc1	1.0	1	0.794	0.988
23	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nn2Cc1cccc(CO)c1	0.0	0	0.0	0.0
23	CCc1c2c(cc3cc[nH]c3c1N)N2C	0.0	0	0.0	0.0
23	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.537	0.975
23	O=C(O)c1c(Oc2nccnc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.627	0.968
23	N#Cc1ccccc1C(=O)c1cc(C(=O)c2ccccc2)c[nH]1	1.0	1	0.575	0.972
23	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.992	0.958
23	Oc1cc(CSc2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)ccc1	1.0	1	0.474	0.98
23	COCC1CCN1C(=O)c1ccc2nc(Cc3ccccc3)c(O)nc2c1	1.0	1	0.507	0.904
23	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(I)cc2C(=O)c2ccncc2)cc1	1.0	1	0.668	0.97
23	O=C(O)c1cc2cc(-c3cccc(F)c3)ccc2cc1	1.0	1	0.827	0.99
23	c1cc(Nc2ncc(Br)s2)ccc1	1.0	1	0.79	0.983
23	COc1ccc(CCn2nc3ccccc3c2NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1	1.0	1	0.51	0.96
23	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(CCc3cnccc3)nc2n1	1.0	1	0.903	0.93
23	Cc1cccc(C)n1OC(=O)c1cc(C)ccc1C(=O)c1ccccc1Cl	0.0	0	0.0	0.0
23	COc1nccc(C(=O)c2cc(Cl)ccc2)c1OCc1cccc(C(F)(F)F)c1	1.0	1	0.52	0.967
23	CCOc1ccc(C(=O)NCc2ccc(F)cc2)cc1	1.0	1	0.858	0.994
23	O=C(c1cc2ccccc2n1NS(=O)(=O)c1cccc(Cl)c1)N1CCClCC1	0.0	0	0.0	0.0
23	CCCCCn1cc(C(=O)NCCCN2CCC(Oc3ccccc3)CC2)(Cc2ccccc2)CC1	0.0	0	0.0	0.0
23	O=C(O)c1cccc(Oc2ccc(Cl)cc2Nc2ccc(Cl)cc2)c1F	1.0	1	0.714	0.981
23	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(OC(=O)c3ccncc3)cc2)cc1	1.0	1	0.478	0.981
23	CCOC(=O)c1nc2n(CCC)c3ccccc3n2c1CN1CCn2c1ncc1ccccc21	0.0	0	0.0	0.0
23	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C	1.0	1	0.88	0.948
23	Cc1ccc(C(=O)NC(=Cc2ccccc2)C(=O)NC(C)c2ncc(C)o2)cc1	1.0	1	0.495	0.91
23	Cc1nc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(N3CCOCC3)cc2)no1	1.0	1	0.576	0.955
23	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)CC1	1.0	1	0.689	0.979
23	C=CCOc1ccc(C(=O)Nc2ccc(C(=O)OCC)cc2)cc1	1.0	1	0.517	0.99
23	CC(C)(c1ccc(S(C)(=O)=O)cc1)n1cc(Cl)c(Cl)c1Cl	1.0	1	0.821	0.912
23	O=C(NS(=O)(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1	1.0	1	0.623	0.982
23	COc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3cccc(SC(C)(C)C)c3)cc2)cc1	1.0	1	0.408	0.972
23	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)n(C)c(O)n2	1.0	1	0.889	0.948
23	CCOc1nc(Cl)nnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.722	0.94
23	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1C#N	1.0	1	0.849	0.935
23	CCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.877	0.937
23	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)n(C)c(O)n2	1.0	1	0.889	0.948
23	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(C)cc2)C1C1CCCCC1	1.0	1	0.992	0.916
23	CCCS(=O)(=O)N1CCC(N2CCC(NS(=O)(=O)c3ccc(C)cc3)CC2)CC1	1.0	1	0.382	0.964
24	C=CCN(C(=O)CCc1ccc(C#N)cc1)c1ccccc1CC	1.0	1	0.567	0.97
24	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.994	0.953
24	Cc1cc[n+]([O-])cc1N1C(=O)c2c(C3=CCCCC3)cccc21	1.0	1	0.716	0.874
24	O=C(Nc1nc2ccc(Cl)cc2c2cc(Br)ccc2c1)N1CCOCC1	0.0	0	0.0	0.0
24	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(C)cc2)C1C1CCCCC1	1.0	1	0.992	0.916
24	Cc1c(Cl)c(OC2CCN(C(=O)c3ccncc3)CC2)ccc1	1.0	1	0.665	0.976
24	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1N1C(C)CCCC1C)c1ccccc1	0.0	0	0.0	0.0
24	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)ccc2)C1C1CCCCC1	1.0	1	0.983	0.92
24	CCOc1ccc(C=Nn2c(=O)c3ccccc3c3ccccc32)cc1	1.0	1	0.563	0.978
24	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.617	0.974
24	Cc1ncc(C(=O)c2cc(Cl)ccc2OCc2ccc(C(=O)O)cc2)cc1	1.0	1	0.753	0.983
24	CCc1c(OC)cnc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1	1.0	1	0.757	0.973
24	O=S(=O)(NCc1ccccc1)c1ccc(S(=O)(=O)NCCCN2CCCC2)cc1	1.0	1	0.363	0.982
24	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(C)c(F)c2)C1C1CCCCC1	1.0	1	0.987	0.866
24	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(CCC(=O)c3ccccc3)cc2)CC1	1.0	0	0.34	0.978
24	O=C(O)c1cc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc1	1.0	1	0.581	0.98
24	CCCCc1nc2nc(N)nn2c(O)c1Cc1cc(Br)cc(Cl)c1	1.0	1	0.991	0.9
24	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.935	0.951
24	Cc1ccncc1	1.0	0	0.159	0.992
24	O=C(NCCO)c1cc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)c2ccncc2)cc(F)c1	1.0	1	0.357	0.963
24	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.995	0.963
24	N#CSC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCN1C	1.0	1	0.984	0.583
24	COc1ccc(N2C(=O)C(O)=C(C(C)=O)C(C)(C)C2)cc1	1.0	1	0.908	0.945
24	CNS(=O)(=O)c1ccc(S(=O)(=O)NCCc2ccc(Cl)cc2)cc1	1.0	1	0.614	0.986
24	Cc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1O	1.0	1	0.669	0.988
24	Cc1nnc(O)c2c1ccc(Cl)c12OS(=O)(=O)c1ccc(OC(C)C)cc1	0.0	0	0.0	0.0
24	COc1c(Cl)ccc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1O	1.0	1	0.672	0.973
24	Cc1ccccc1C(=O)c1ccc(NS(=O)(=O)c2ccc(OC(C)C)cc2)cc1	1.0	1	0.373	0.985
24	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2cc(F)c(N3CCOCC3)cc2)cc1	1.0	1	0.649	0.962
24	O=C(NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccccc2)ccc1)c1ccccc1	0.0	0	0.0	0.0
24	COCc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccc1	1.0	1	0.661	0.967
24	COc1nc(CO)c(C)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1	1.0	1	0.791	0.957
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(c2ncccc2)C3=O)cc1	1.0	1	0.596	0.952
24	Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)c(C(=O)O)c(CCCn2ccc(C)c2)c1	1.0	1	0.656	0.949
24	COc1cc(Oc2ccc(C(=O)NCCN3CCCCC3)cc2)ccc1	1.0	1	0.371	0.988
24	Cc1cc(Nc2nccc(C)n2)ccc1NS(=O)1=O	0.0	0	0.0	0.0
24	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(Cl)cc2)C1C1CCCCC1	1.0	1	0.996	0.907
24	O=C(N1CCN(C(=O)c2ccc(Cl)cc2)C(c2ccccc2)C1)n1cccn1	1.0	1	0.635	0.919
24	Nc1nn2c(O)c(Cc3ccc(F)cc3)c(C3CCCC3)nc2n1	1.0	1	0.996	0.931
24	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccncc2)cc1	1.0	1	0.587	0.976
24	Cc1cccc(S(=O)(=O)NC(=O)C2(C)CCN2C(=O)c2ccccc2)c1O	1.0	1	0.633	0.893
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ncccc2)cc1	1.0	1	0.753	0.979
24	O=S(=O)(NCc1ccc(Cl)cc1)c1ccccc1	1.0	1	0.724	0.993
24	CC1(c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3ccncc3)cc2)OCCO1	1.0	1	0.675	0.949
24	CCC(=O)Nc1nnc(SCC)s1	1.0	1	0.648	0.973
24	CCCCCc1nc2nc(N)nn2c(O)c1Cc1cc(C)ccc1	1.0	1	0.892	0.938
24	COc1ncc(-c2ccc(S(=O)(=O)Nc3c(C)cccc3)c3ccccc23)cc1	1.0	1	0.647	0.978
24	O=C(NCCCN(c1ccc(Cl)cc1)c1cc(Cl)ccc1)c1cc(Cl)cc(Cl)c1	1.0	1	0.577	0.973
24	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cccn1	1.0	1	0.665	0.972
24	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.992	0.958
24	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.715	0.98
24	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2)C1C1CCCCCC1	1.0	1	0.991	0.927
24	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C)cc1	1.0	1	0.993	0.959
24	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.993	0.913
24	Cc1ccc(N2C(=O)C(O)=C(C(=O)CCC3CCCCC3)C2C2CCCCC2)cc1	1.0	1	0.965	0.892
24	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.994	0.929
24	O=C(C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1C1CCCCC11)C(C#N)c1ccccc1	0.0	0	0.0	0.0
24	NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1	1.0	1	0.625	0.979
24	COc1nc(F)c(F)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.755	0.93
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc(S(C)(=O)=O)cc2)cc1	1.0	1	0.476	0.975
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.793	0.982
24	O=C(NCCNC(=O)c1cccc(O)c1)c1cc(O)c(O)cc1	1.0	1	0.579	0.984
24	CCc1nccc2c1c(Sc1c(Cl)cccc1Cl)nn2CCO	1.0	1	0.761	0.907
24	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.715	0.98
24	CC(C)Oc1c(S(=O)(=O)c2ccccc2)ccc1Cl	0.0	0	0.0	0.0
24	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3cccc(CNC(O)CO)c3)c2ccc1	1.0	1	0.497	0.811
24	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(C(F)(F)F)c1	1.0	1	0.783	0.96
24	Cc1c(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)nc2ccc(-c3ccccc3)cc12	0.0	0	0.0	0.0
24	O=C(NCCN=C=S)c1ccc(O)c(F)c1	1.0	1	0.741	0.947
24	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(Cl)cc2)C1C1CCCCC1	1.0	1	0.996	0.907
24	COc1ccc(NC(=O)C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.538	0.974
24	COc1cccc2c1c(NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nn2Cc1cccc(CCl)c1	1.0	1	0.457	0.95
24	Oc1c(Cc2cccc(Cl)c2)cccc1[O-]1	0.0	0	0.0	0.0
24	CCCC(=O)NCCNC(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(OC)cc1	1.0	1	0.551	0.98
24	CNS(=O)(=O)c1ccc(CNC(=O)c2c(C)n(-c3ccc(Cl)cc3)c3ncccc23)cc1	1.0	1	0.652	0.967
24	CCc1c(OC)ccc2nc(C)c(C)n12	1.0	1	0.66	0.948
24	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cnc1N	1.0	1	0.482	0.929
24	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	1	0.663	0.976
24	COc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2)cc1	1.0	1	0.488	0.791
24	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)cc1	1.0	1	0.542	0.989
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.793	0.982
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ccc(C(O)O)cc2)cc1	1.0	1	0.402	0.972
24	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	1	0.474	0.978
24	COC(=O)c1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cc1	1.0	1	0.657	0.978
24	Cc1c(C(=O)Nc2ccc(S(=O)(=O)Nc3ccc(C(C)(C)C)cc3)cc2)cccc1	1.0	1	0.461	0.986
24	O=C(NCCO)c1ccccc1Nc1c(Cl)cccc1F	1.0	1	0.879	0.985
24	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1cncn1)c1ccc(Cl)cc1	1.0	1	0.932	0.967
24	O=C(C1=C(Br)c2ccccc2C1)N1CCCC1[O-]	1.0	1	0.812	0.686
24	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccc(F)cc3)c3ccccc23)CC1	1.0	1	0.413	0.971
24	Cc1cnc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C3(C)CCOCC3)cc2)cc1	1.0	1	0.582	0.939
24	O=C(NS(=O)(=O)c1ccccc1)c1c(O)ccn1Cc1ccc(Cl)cc1	1.0	1	0.721	0.971
24	COc1ccccc1Cn1nc(NS(=O)(=O)c2ccc(Cl)s2)c2c1cccc2OC	1.0	1	0.88	0.957
24	Cc1c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)ccnc1	1.0	1	0.543	0.943
24	Oc1cc(CSc2ccc(Cl)cc2)ncc1	1.0	1	0.769	0.975
24	O=S(=O)(Nc1c2c(ccc1)ccc1ccccc12)N1CCCCC1	1.0	1	0.684	0.977
24	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1nnnc1O)c1ccccc1	1.0	1	0.899	0.949
24	Cc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1O	1.0	1	0.669	0.988
24	CC1CCCCN1C(=O)CN1C(=O)C(=O)c2ccccc21	1.0	1	0.775	0.953
24	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	1	0.559	0.975
24	O=C(NS(=O)(=O)c1cc(Cl)c(F)cc1)c1cc(Cl)ccc1OC	1.0	1	0.701	0.984
25	Nc1nn2c(O)c(Cc3ccccc3)c(C3CC3)nc2n1	1.0	1	0.919	0.937
25	COc1nc(Cl)cnc1NS(=O)(=O)c1ccccc1	1.0	1	0.854	0.974
25	COc1ccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c2cccc3)cc1	1.0	1	0.637	0.97
25	COc1cc(Oc2cc(F)c(F)cc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.569	0.96
25	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.786	0.958
25	CCCCN(CCC)C(=O)C(=O)c1ccccc1	1.0	1	0.859	0.984
25	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1O	1.0	1	0.743	0.97
25	O=S(=O)(NCc1cc(Br)ccc1)N1CCCC1=O	1.0	1	0.79	0.962
25	Cc1ccc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cc1	1.0	1	0.557	0.962
25	O=C(O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.68	0.995
25	O=C(NS(=O)(=O)c1cccc(F)c1)N1CCCC1	1.0	1	0.586	0.984
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(S(C)(=O)=O)c2)cc1	1.0	1	0.639	0.957
25	CCN(Cc1ccccc1)S(=O)(=O)c1ccc(N2CCCC2)cc1	1.0	1	0.6	0.987
25	CN(C)CCN=C(N)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1	1.0	1	0.67	0.938
25	Cc1ccc(-c2cc(SCc3nc4nc(Cc5ccccc5)nn4c(O)c3)ccc2)cc1	1.0	1	0.772	0.952
25	Nc1ncc(Cl)nc1OCc1cc(Cl)ccc1Cl	1.0	1	0.804	0.959
25	O=C(NCCN1CCN(C(=O)c2ccccc2)CC1)c1ccccc1Cl	1.0	1	0.422	0.989
25	CCc1ncccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.692	0.969
25	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2)C1C1CCCCC1CCO	1.0	1	0.963	0.717
25	Cc1ccc(N2C(=O)C(O)=C(C(=O)c3cccnc3)C2C2CCCCC2)cc1	1.0	1	0.979	0.908
25	COc1cc(N2C(=O)c3c(ccc(O)c3C(=O)c3ccccc3)C2=O)ccc1	1.0	1	0.647	0.973
25	Nc1nn2c(O)c(Cc3ccc(F)cc3)c(C3CC3)nc2n1	1.0	1	0.953	0.929
25	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.995	0.963
25	Cc1cc(NC(=O)c2ccccc2)ccc1Oc1cc(C(F)(F)F)ccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.005	0.965
25	COc1ccc(OCc2cc(C)c(N)nc2Cl)cc1	1.0	1	0.776	0.981
25	COc1c(NS(=O)(=O)c2c(Cl)c(Cl)cc(Cl)c2)c(Cl)ccc1	1.0	1	0.711	0.971
25	COc1cc(Oc2ccc(C(=O)CN3CCC3)cc2)ccc1O	1.0	1	0.729	0.987
25	O=C(c1cc[n+]([O-])cc1)c1cnc(Cl)nc1N	1.0	1	0.794	0.914
25	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1c1ccc(Cl)cc1	1.0	1	0.993	0.937
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(S(C)(=O)=O)nc2)cc1	1.0	1	0.66	0.951
25	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C1COCCO1	1.0	1	0.686	0.769
25	O=C(O)c1cnc(C(F)(F)F)cc1C(=O)c1ccccc1	1.0	1	0.861	0.977
25	O=S(=O)(Nc1ncc(Cl)nc1OCc1cc(Br)ccc1Cl)c1cccc(Cl)c1Cl	1.0	1	0.505	0.941
25	O=S(=O)(NCCc1c(Cl)cccc1F)c1cc(Cl)ccc1Cl	1.0	1	0.739	0.98
25	O=S(=O)(Nc1cc(Cl)ccc1Cl)c1ccccc1	1.0	1	0.52	0.992
25	O=C(c1cccnc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	1	0.657	0.976
25	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccccc1	1.0	1	0.852	0.973
25	Oc1cc(C(=O)c2ccccc2)ccc1F	1.0	1	0.719	0.991
25	COc1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1	1.0	1	0.625	0.991
25	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Br)cc1	1.0	1	0.99	0.941
25	COc1ncc(Nc2ncc(C(C)(C)C)cc2)cc1C	1.0	1	0.813	0.964
25	O=C(Nc1ccccc1)c1cc(C(=O)c2ccc(Cl)c(Cl)c2)ccc1	1.0	1	0.514	0.991
25	CCOC(=O)c1ccc(C(=O)NCCN2CC(C)CC(C)C2)cc1	1.0	1	0.351	0.939
25	O=S(=O)(NCc1ccccc1)c1cccc(Cl)c1	1.0	1	0.627	0.993
25	Nc1nn2c(O)c(Cc3ccccc3Cl)c(C3CCc4ccccc43)nc2n1	1.0	1	0.976	0.809
25	COc1nn(C(CO)c2ccccc2)c2ccccc12	1.0	1	0.84	0.936
25	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)c(Cl)c1	1.0	1	0.948	0.923
25	Cc1c(Cl)c(OC2CCN(C3CCN(C)CC3)CC2)ccc1Cl	1.0	1	0.743	0.963
25	CN(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(Cl)cc2)cc1	1.0	1	0.897	0.972
25	COc1c(NS(=O)(=O)c2c(Cl)c(Cl)ccc2Cl)cccc1	1.0	1	0.705	0.981
25	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)ccc2)C1C1CCCC1	1.0	1	0.979	0.919
25	O=C(Nc1ccccc1)c1cc(OCC(O)=Nc2ccccc2)c(C(=O)Nc2ccccc2)cn1	1.0	1	0.395	0.965
25	CCc1ccc(C(=O)Nc2ccc(CCN3CCOCC3)cc2)cc1	1.0	1	0.383	0.989
25	COc1ccc(N2C(=O)C(O)=C(C(C)=O)C(c3ccc(OC)cc3)C2C)cc1	1.0	1	0.942	0.866
25	CC(=O)OCCN(C)c1nccn2cc(Cl)cc12	1.0	1	0.594	0.918
25	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(CCC(=O)N3CCCCC3)cc2)CC1	1.0	1	0.415	0.973
25	CCCC(=O)Nc1cnc(NS(=O)(=O)c2ccc(Cl)s2)cc1	1.0	1	0.714	0.972
25	Oc1cc(CC(=O)c2ccccc2)ccc1	1.0	1	0.746	0.992
25	CC(C)n1nc(N)c2c(N)cc(Cl)cc21O	0.0	0	0.0	0.0
25	COc1nc(Cl)cnc1NS(=O)(=O)c1c(Cl)cccc1Cl	1.0	1	0.91	0.954
25	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncn1)c1ccc(Cl)cc1	1.0	1	0.944	0.975
25	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.781	0.985
25	O=S(=O)(Nc1cccc(Cl)c1C[n+]1ccc(Cl)cc1)c1ccccc1	1.0	1	0.763	0.96
25	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCOCC2)cc1	1.0	1	0.655	0.973
25	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C	1.0	1	0.88	0.948
25	COC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.991	0.955
25	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C(C)C	1.0	1	0.987	0.915
