Epoch	SMILES	Valid	Desired	ROCS	SA
14	Oc1nc2ccccc2n1-c1ccccc1	1.0	1	0.383	0.985
14	O=C(Oc1ccccc1)c1ccccc1	1.0	1	0.482	0.996
14	Nc1ccccc1NCc1ccccc1	1.0	1	0.527	0.994
14	COc1ccc2c(c1)c(C)c(C)n2C	1.0	1	0.424	0.985
14	Cn1nccc1-c1ccccc1Nc1ccccc1	1.0	1	0.429	0.985
14	O=C(NC1CCC(CCN2CCC(c3ncccn3)CC2)CC1)O	1.0	1	0.396	0.957
14	Cc1ccc(C(=O)NCc2ccc(F)cc2)cc1	1.0	1	0.496	0.995
14	O=C(NO)C1CCCCO1	1.0	1	0.46	0.911
14	O=C(O)COc1ccccc1F	1.0	1	0.467	0.993
14	Cc1ccccc1NS(=O)(=O)c1ccccc1[N+](=O)[O-]	1.0	0	0.332	0.988
14	COc1ccc2ccccc2c1O	1.0	0	0.335	0.993
14	CCCCCCCCCCCCN=C(C)CCCCCC(=O)c1ccccc1	1.0	1	0.485	0.971
14	NCC1OC(O)(CO)CC1	1.0	0	0.333	0.354
14	O=C=NCCn1cc(NC(=O)OCc2ccccc2)ccc1=	0.0	0	0.0	0.0
14	COc1ccccc1CNC(=O)C(CCNC(C)=O)NC(=O)c1ccccc1	1.0	0	0.26	0.964
14	CCOC(=O)N1CCC(Nc2ncccc2-c2cnc3ccccc3c2)CC1	1.0	0	0.318	0.968
14	CCOc1ccccc1OCCC(=O)NNC(=O)c1ccccc1O	1.0	0	0.0	0.985
14	COc1ccc(OCC2CCCCC2)cc1	1.0	1	0.405	0.993
14	O=C(O)Cc1ccc2c(c1)OCCO2	1.0	1	0.495	0.987
14	Cc1ccccc1OCCn1ccnc1	1.0	1	0.419	0.986
14	CNC(=O)C(=O)c1ccccc1C1c2oc(=O)c3ccccc3c2O1	1.0	1	0.445	0.811
14	O=C(NCCn1cccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1	1.0	1	0.412	0.944
14	CON=CCC(=O)c1ccccc1	1.0	1	0.426	0.97
14	O=C(O)c1ccccc1COc1cccc2ccccc12	1.0	1	0.522	0.991
14	CCOC(=O)c1ccccc1NC(=O)CCN1C(=O)c2ccccc2C1=O	1.0	1	0.438	0.986
14	COc1ccccc1C(=O)NC(CCN(C)c1ccccc1)c1ccccc1	1.0	0	0.343	0.964
14	O=C(O)c1cccc2ccccc12	1.0	1	0.47	0.995
14	N#Cc1ccccc1	1.0	1	0.467	0.995
14	O=C(c1ccccc1)c1ccccc1	1.0	1	0.49	0.997
14	COc1ccccc1NC(=O)c1ccccc1C	1.0	1	0.365	0.995
14	COc1cccc(CNC(=O)c2ccccc2-c2ccccc2)c1C	1.0	0	0.24	0.989
14	COc1ccccc1C(=O)NCCNC(=O)c1ccccc1	1.0	1	0.427	0.993
14	O=C(NCCc1ccccc1)c1ccccc1	1.0	1	0.445	0.996
14	O=C(O)CCCCNS(=O)(=O)CCCCNC(=O)c1ccccc1	1.0	1	0.539	0.983
14	O=C(c1ccccc1)c1cc(F)ccc1-c1ccccc1Cl	1.0	1	0.471	0.99
14	O=C(NO)c1ccccc1	1.0	1	0.416	0.994
14	O=C(O)CCCSc1nccc2ccccc12	1.0	0	0.342	0.982
14	COc1ccccc1Nc1cc(C)nc2ccccc12	1.0	1	0.534	0.989
14	COc1ccccc1CNC(=O)C(CCc1ccccc1)NC(=O)OCc1ccccc1	1.0	0	0.301	0.964
14	O=C(c1ccccc1)c1ccccc1	1.0	1	0.369	0.997
14	NCCCNCCCCCCN=CNN	1.0	1	0.499	0.914
14	O=C(Nc1ccccc1)c1ccccc1	1.0	1	0.378	0.997
14	COc1ccccc1NC(=O)c1ccc(C(=O)c2ccccc2)cc1	1.0	1	0.427	0.993
14	O=C(O)c1ccccc1C(=O)c1ccccc1O	1.0	0	0.279	0.991
14	O=C1c2ccccc2CC1CCNCc1ccccc1	1.0	1	0.427	0.96
14	CCCC(=O)Nc1ncccc1OC	1.0	1	0.441	0.987
15	O=C(c1ccncc1)c1ccccc1-c1ccccc1O	1.0	1	0.525	0.986
15	COc1ccccc1C(=O)Nc1cc2c(cnn2-c2ccccc2)c(C(=O)O)c1	1.0	1	0.468	0.98
15	C=CC(=O)NCCOc1ccccc1	1.0	0	0.347	0.989
15	CN1C(=O)C(C=Nc2ccccc2)SC1=S	1.0	1	0.476	0.706
15	CC(=O)c1ccc(Oc2ccccc2)cc1	1.0	1	0.521	0.995
15	COc1cccc2ccccc12	1.0	0	0.315	0.996
15	O=C(c1ccccc1Oc1ccccc1)c1ccccc1	1.0	1	0.532	0.994
15	CCc1ccccc1OC(=O)c1ccccc1	1.0	1	0.48	0.994
15	N=C(N)c1cccc(CN2CCC(NS(=O)(=O)c3ccc(F)cc3)CC2)c1	1.0	1	0.469	0.978
15	COc1ccccc1Nc1ncccc1C(=O)NCCO	1.0	1	0.462	0.985
15	CCN(C(=O)c1ccc(C#Cc2ccccc2)cc1)c1ccccc1	1.0	1	0.465	0.984
15	COc1cccc2c1c(NS(=O)(=O)c1cccc(Cl)c1)nn2Cc1ccccc1	1.0	1	0.554	0.975
15	O=C(c1ccccc1)c1ccccc1	1.0	1	0.427	0.997
15	COc1ccccc1OCC(=O)Nc1ccccc1NC	1.0	1	0.464	0.991
15	COc1ccccc1-c1cccc2c1CNC2	1.0	1	0.438	0.979
15	O=C(C(=O)c1ccccc1)c1ccccc1	1.0	1	0.454	0.995
15	CCCCOc1ccccc1-c1occ(C(=O)c2ccccc2)c1	1.0	1	0.531	0.979
15	COc1ccc(NC(=O)NC2CCCCC2)cc1	1.0	1	0.449	0.992
15	COc1ccccc1Cn1c(=O)c(C#N)nc2ccccc21	1.0	1	0.603	0.976
15	COc1nc(Br)cnc1NS(=O)(=O)c1ccccc1	1.0	1	0.529	0.971
15	COc1ccc2cc(CNc3ccc(C)cc3)ccc2c1	1.0	1	0.546	0.991
15	Oc1ccc(Cc2ccccc2)cc1	1.0	1	0.468	0.995
15	O=C(N=Nc1c(=S)[nH]c2ccc(Br)cc12)c1ccccc1	0.0	0	0.0	0.0
15	O=C(c1ccc(F)cc1)c1cccc(F)c1F	1.0	0	0.0	0.991
15	O=C(O)CCCOc1ccccc1C(F)(F)F	1.0	1	0.496	0.987
15	COc1ccccc1OCCOc1cccc(C)c1	1.0	1	0.406	0.993
15	O=C(O)CCC[n+]1ccccc1	1.0	1	0.462	0.964
15	O=C(c1ccccc1)c1ccccc1C(F)(F)F	1.0	1	0.363	0.991
15	O=C(O)CCc1ccccc1	1.0	1	0.482	0.996
15	COc1ccccc1C(=O)Nc1ccc(O)cc1	1.0	0	0.329	0.994
15	Cc1c2ccccc2ccc[n+]1[O-]	0.0	0	0.0	0.0
15	O=[N+]([O-])c1c[c]ccc1Oc1ccccc1	1.0	1	0.475	0.887
15	COc1cccc2ccc(O)cc2c1	0.0	0	0.0	0.0
15	Cc1ccccc1C(=O)Nc1ccccc1O	1.0	0	0.0	0.994
15	COc1ccccc1NC(=O)COc1ccccc1[N+](=O)[O-]	1.0	0	0.0	0.99
15	CCOc1ccccc1NC(=O)CCc1ccccc1)c1ccccc1	0.0	0	0.0	0.0
15	Cc1cccc(Cn2ccccc2=O)c1	1.0	0	0.0	0.99
15	Brc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1	1.0	1	0.451	0.99
15	Oc1ccccc1O	1.0	1	0.484	0.993
15	COc1ccc(OC)cc1	1.0	0	0.0	0.997
15	O=C(O)c1ccccc1[N+](=O)[O-]	1.0	1	0.459	0.991
15	COc1ccccc1C(=O)NNC(=O)Nc1ccccc1F	1.0	1	0.475	0.989
15	COCc1[nH]c(O)nc1O	1.0	0	0.294	0.791
15	O=C(O)C(CO)Nc1ncccc1C1C2C3CC2C3C1	1.0	0	0.283	0.145
15	Nc1nc2sc(-c3ccccc3)cc2c2[nH]ccc12	1.0	1	0.354	0.957
15	COc1ccccc1NC(=O)CNCc1ccccc1	1.0	1	0.428	0.993
15	O=C(NO)c1ccc2c3c1OC(CCCCO)CCC3Cc1ccccc1-c1cnccc2c1	0.0	0	0.0	0.0
15	O=C(O)c1ccccc1Oc1c(F)cccc1F	1.0	1	0.374	0.987
15	COc1ccccc1OCC(=O)Nc1ccccc1N1	0.0	0	0.0	0.0
15	CN(C)COc1ccccc1	1.0	0	0.0	0.987
15	COc1ccc(NC(=O)CCc2ccccc2)cc1	1.0	1	0.554	0.995
15	Cc1ccccc1CNC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C	1.0	1	0.409	0.969
15	O=C(O)c1ccccc1Oc1ccccc1Cl	1.0	0	0.0	0.993
15	Cc1cccc(S(=O)(=O)Nc2cccc3c2C2CCN(C3CCCOC)CC2)c1	1.0	1	0.466	0.638
15	O=C(CNc1cccc2ccccc12)NO	1.0	0	0.0	0.987
15	O=C(NS(=O)(=O)c1cccc2ccccc12)-c1ccccc1	1.0	0	0.32	0.99
15	O=C(NCCCO)c1ccc2ccccc2c1	1.0	1	0.485	0.992
15	O=C(O)c1ccccc1C(=O)c1ccccc1	1.0	1	0.497	0.994
15	O=C(c1ccccc1)c1ccncc1	1.0	1	0.457	0.993
15	CCCC(=O)Nc1ccccc1Br	1.0	1	0.555	0.993
16	COc1ccccc1OCC(=O)OCC(=O)Nc1ccc(C)cc1	1.0	1	0.364	0.991
16	O=C(O)c1ccccc1OS(=O)(=O)c1ccccc1	1.0	1	0.489	0.99
16	O=C(O)C(=O)CCCc1ccccc1	1.0	1	0.451	0.99
16	Cc1ccccc1CCc1nc2ccccc2c(=O)o1	1.0	1	0.622	0.983
16	O=C(O)c1ccc(-c2ccccc2)cc1F	1.0	1	0.492	0.993
16	O=C(O)Cc1ccccc1C(=O)O	1.0	1	0.354	0.992
16	COc1ccccc1C(=O)NCC1CCN(C(=O)c2ccccc2)CC1	1.0	1	0.483	0.989
16	COc1c2ccccc2cc2ccccc2c1	0.0	0	0.0	0.0
16	Cc1ccccc1NC(=O)Nc1ccccc1	1.0	0	0.0	0.995
16	Cc1ccccc1C(=O)Nc1ccccc1C(=O)O	1.0	1	0.425	0.994
16	COc1cccc(N2C(=O)c3c(Cl)ccc(NS(=O)(=O)c4ccc(C(C)(C)C)cc4)c3CC2C)c1	1.0	1	0.466	0.881
16	COc1ccccc1OCC(=O)Nc1ccccc1N1CCNCC1	1.0	1	0.503	0.986
16	O=C(c1ccccc1)c1ccccc1)C1=NCCO1	0.0	0	0.0	0.0
16	O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)CCO	1.0	1	0.456	0.987
16	O=Cc1cccs1	1.0	0	0.0	0.954
16	O=C(C=Cc1ccccc1)c1cccc2ccccc12	1.0	1	0.468	0.991
16	O=C(O)c1ccccc1CN1C(=O)c2ccccc2C1	1.0	0	0.263	0.985
16	CCCc1cccc2ccccc12	1.0	1	0.472	0.994
16	O=C(Nc1nc2ccccc2[nH]1)OCCF	1.0	1	0.542	0.969
16	Cc1cccnc1N(O)C(=O)c1ccccc1	1.0	0	0.336	0.975
16	O=C(NO)c1ccccc1C(F)(c1ccccc1)c1ccccc1	1.0	1	0.466	0.973
16	COc1ccccc1N1C(=O)c2ccccc2Oc2ccc(F)cc21	1.0	1	0.476	0.978
16	c1cccc(-c2ccc3cccc(F)c3c2)n1	1.0	1	0.481	0.989
16	O=C(c1ccccc1)c1ccccc1	1.0	1	0.63	0.997
16	O=C1c2cccc(O)c2C(=O)c2c(I)ccc(Br)c21	1.0	1	0.489	0.95
16	CCCCOc1ccccc1	1.0	1	0.427	0.996
16	O=C(c1ccccc1)c1ccccc1	1.0	1	0.394	0.997
16	COc1ccccc1CNC(=O)c1cccc(Nc2ccccc2)c1	1.0	0	0.29	0.991
16	Cc1ccccc1CNC(=O)c1ccccc1Cc1ccc(C(F)(F)F)cc1	1.0	1	0.427	0.985
16	Cc1ccccc1Oc1ccccc1	1.0	1	0.459	0.996
16	COc1ccc2c(ccc[n+]2[O-])c1O	1.0	1	0.533	0.942
16	CCOC(=O)c1ccccc1Nc1nc(N2CCCC2CO)c2occc2n1	1.0	1	0.426	0.875
16	O=C(COc1cccc(Cl)c1)NN=C1CCCCCCC1	1.0	1	0.376	0.977
16	CNc1ccccc1CC1CN=C(SCCc2ccccc2)OC1	1.0	1	0.509	0.837
16	COc1ccccc1Cc1ccccc1	1.0	1	0.429	0.996
16	Cc1ccccc1CNC(=O)c1ccccc1C	1.0	1	0.419	0.994
16	COc1ccc2c(c1)C=C(CN(C)C)CC2	1.0	1	0.465	0.958
16	Cc1ccccc1CCn1ccnc1[N+](=O)[O-]	1.0	1	0.468	0.97
16	O=C(Nc1ccccc1)c1ccc(Cl)cc1	1.0	1	0.397	0.997
16	O=C(O)c1cc(O)cc2c1OCCO2	1.0	1	0.481	0.969
16	C=CCN(Cc1ccc(O)cc1)C(C)=O	1.0	1	0.43	0.979
16	COc1ccccc1-c1ccccc1F)c1ccccc1	0.0	0	0.0	0.0
16	O=[N+]([O-])c1ccccc1Oc1ccccc1	1.0	1	0.404	0.993
16	O=C(O)C(c1ccccc1)c1ccccc1	1.0	1	0.376	0.993
16	COc1ccc(S(=O)(=O)NCCc2csc(-c3ccncc3)n2)cc1	1.0	0	0.0	0.977
16	COc1ccccc1CCNC(=O)Nc1ccccn1	1.0	1	0.444	0.988
16	CCc1nccnc1NCC(=O)N1CCC(F)(F)CC1	1.0	1	0.45	0.923
16	COc1ccccc1NC(=O)Nc1ccccn1	1.0	1	0.467	0.991
16	O=C(CSc1ccccc1)Nc1ccccc1	1.0	1	0.471	0.995
16	Nc1nc2nc(C3CCCCC3)c(-c3ccccc3)cc2cn1	1.0	1	0.496	0.963
16	O=C(O)c1ccccc1Oc1ccccc1	1.0	1	0.47	0.995
16	COc1ccccc1C(=O)Nc1ccccc1C	1.0	1	0.411	0.995
16	CC=C(C)C1=C(C)OC2C(C(CCC)C3CC(=O)OC32)C1	1.0	1	0.656	0.139
16	Cc1cc(OCc2ccccc2)ccc1C	1.0	1	0.45	0.995
16	O=C(O)c1ccccc1[N+](=O)[O-]	1.0	1	0.476	0.991
16	COc1ccccc1Sc1ccccc1	1.0	1	0.471	0.992
16	O=C(Nc1ccccc1)c1cccc2ccccc12	1.0	1	0.454	0.995
16	COc1ccc(O)c(C(=O)c2ccc(Cl)cc2)c1	1.0	1	0.354	0.991
16	CCOC(=O)CCNC(=S)NCCC	1.0	1	0.446	0.982
16	O=C(c1ccccc1)c1ccccc1	1.0	1	0.493	0.997
17	Oc1cc2ccccc2cc1	1.0	0	0.316	0.994
17	O=C(NCCCN1CCOCC1)c1ccccc1	1.0	1	0.44	0.992
17	CN(C)c1ccc(S(=O)(=O)NCc2ccccc2)cc1	1.0	1	0.504	0.991
17	O=C(O)c1ccccc1-c1ccccc1F	1.0	1	0.454	0.993
17	O=C(Nc1ncncn1)c1ccccc1	1.0	1	0.462	0.986
17	O=C(O)c1ccccc1C(=O)c1ccc(Cl)cc1	1.0	1	0.462	0.993
17	COc1ccc(-c2cccc(C)c2C)cc1	1.0	1	0.464	0.994
17	CCCCNC(=O)C(C)NP(=O)(O)CCP(=O)(O)O	1.0	0	0.324	0.597
17	O=C(NCc1ccccc1)C1c2ccccc2Cc2ccccc21	1.0	1	0.545	0.983
17	O=C(c1cccc(F)c1)c1ccc(Cl)cc1	1.0	1	0.486	0.994
17	O=C(O)c1ccccc1Oc1ccccc1Cl	1.0	1	0.457	0.993
17	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C)cc2)cc1	1.0	1	0.56	0.987
17	Cc1ccccc1-c1ccccc1[N+](=O)[O-]	1.0	1	0.443	0.991
17	O=C(c1ccccc1)c1ccccc1	1.0	1	0.427	0.997
17	C=CCNc1nc2ccccc2[nH]1	1.0	1	0.427	0.97
17	CCOC(=O)NN=C(C)CC	1.0	0	0.255	0.958
17	Cc1ccccc1C(=O)c1ccccc1	1.0	1	0.453	0.995
17	O=C(O)c1ccccc1OC(=O)Nc1ccccc1C(F)(F)F	1.0	1	0.465	0.984
17	O=C(NN=CC=Cc1ccccc1Cl)C(=c[n+]1ccccc1)c1ccccc1	0.0	0	0.0	0.0
17	O=C(NCCN1CCCC1)c1ccc(Cl)cc1	1.0	0	0.0	0.993
17	CCCCNc1ncccc1C(=O)Nc1ccccc1	1.0	1	0.442	0.99
17	Cc1ccccc1C(=O)Nc1ccccc1O	1.0	1	0.485	0.994
17	Clc1ccccc1C1=NCCN1	1.0	1	0.451	0.971
17	O=C(Nc1ccccc1)c1ccccc1	1.0	1	0.4	0.997
17	Cc1ccccc1C(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1	1.0	1	0.427	0.994
17	Cc1ccccc1C(=O)Nc1ccccc1NS(=O)(=O)c1ccccc1	1.0	1	0.42	0.99
17	OB1c2ccccc2CCC1(Cl	0.0	0	0.0	0.0
17	O=C(c1ccncc1)c1ccccc1-c1ccccc1Cl	1.0	1	0.577	0.988
17	COCCOc1ncccc1NC(=O)c1cc2ccccc2cc1OC	1.0	0	0.0	0.98
17	Cc1ccccc1NC(=O)c1cc(Cl)ccc1Cl	1.0	1	0.523	0.994
17	Cc1ccccc1C(=O)Nc1ccccc1NS(=O)(=O)c1ccccc1	1.0	1	0.524	0.99
17	COCCc1ccccc1OC(=O)Cc1cccc(Cl)c1	1.0	1	0.445	0.985
17	CCCc1cc(NCc2ccc(C)cc2)c2ccccc2n1	1.0	1	0.577	0.986
17	Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1	1.0	1	0.462	0.991
17	COc1ccccc1Nc1ncnc2ccccc12	1.0	1	0.445	0.99
17	Oc1ccccc1OCc1ccccc1	1.0	1	0.452	0.995
17	Oc1ccc2ccccc2c1	1.0	1	0.472	0.994
17	O=C(c1ccccn1)c1ccccc1	1.0	1	0.43	0.993
17	Fc1ccccc1OCc1ccccc1	1.0	0	0.316	0.996
17	COc1ccccc1C(=O)Nc1ccccc1C	1.0	1	0.442	0.995
17	O=C(NCc1ccc(OC(F)(F)F)cc1)C1CCNCC1	1.0	1	0.398	0.98
17	Cc1ccc(S(=O)(=O)NC(=O)NC(C)C)cc1	1.0	1	0.476	0.987
17	O=C(CO)c1ccccc1	1.0	1	0.45	0.993
17	O=c1c(-c2ccccc2)cncc1F	0.0	0	0.0	0.0
17	Nc1ccccc1C(=O)O	1.0	1	0.388	0.993
17	Cc1ccccc1C(=O)Nc1ccc(OCc2ccccc2)cc1	1.0	1	0.376	0.994
17	O=C(O)c1cc(-c2c(CO)cccc2O)ccc1	1.0	0	0.0	0.984
17	O=C(c1ccccc1-n1cccn1)C(F)(F)F	1.0	0	0.339	0.969
17	O=C(O)c1ccccc1CCNC(=O)c1cc(Cl)ccc1-c1ccccc1	1.0	1	0.419	0.987
17	COc1ccccc1OCc1ccccc1	1.0	1	0.448	0.996
17	O=C(O)c1ccccc1COc1ccccc1	1.0	1	0.434	0.994
17	O=C(O)c1cccnc1	1.0	1	0.49	0.992
17	O=C(c1ccc(NS(=O)(=O)c2ccccc2)cc1)on1cccnc2O)cc21	0.0	0	0.0	0.0
17	COc1ccccc1C(=O)Nc1ccccc1C(=O)Nc1ccccc1	1.0	1	0.456	0.993
17	COc1ccccc1Oc1cccc2ccccc12	1.0	1	0.433	0.993
17	Cc1ccccc1NC(=O)CN(c1ccccc1)Cc1ccccc1	1.0	0	0.329	0.99
17	COCc1ccc(-c2ccccc2-c2cc(C)ccc2OCC(=O)N2CCC2)cc1	1.0	0	0.0	0.981
17	Cc1ccccc1OCCC(=O)NC(C)c1ccccc1	1.0	1	0.476	0.98
17	CCOc1ccc(CN(C)C)cc1	1.0	1	0.486	0.994
17	Nc1ccccc1[N+](=O)[O-]	1.0	1	0.492	0.988
18	COc1ccccc1C(=O)Nc1ccc(O)c2ccccc12	1.0	1	0.495	0.991
18	CCOc1ccccc1C(=O)Nc1ccc2c(c1)N(C)C(C)=O	0.0	0	0.0	0.0
18	O=C(NC(Cc1cccc2ccccc12)c1cccc(Cl)c1)c1ccc(Cl)c(Cl)c1	1.0	0	0.0	0.958
18	O=C(Nc1ccccc1)c1ccccc1	1.0	1	0.477	0.997
18	COc1ccccc1NC(=O)c1ccccc1Nc1ccccc1F	1.0	1	0.427	0.991
18	O=C1c2c(O)c(Nc3ccccc3C(=O)c3ccc(F)cc3)ccc2CC1	1.0	1	0.486	0.972
18	O=C(c1ccccc1Cl)c1ccccc1	1.0	1	0.559	0.995
18	Nc1nc2ccccc2o1	1.0	1	0.452	0.981
18	O=C(c1ccccc1)c1ccccc1	1.0	0	0.324	0.997
18	Oc1cc(CSc2ccccc2)nc(N2CCOCC2)n1	1.0	1	0.427	0.966
18	COc1ccc(-c2ccc(-c3ccncc3)cc2)cc1	1.0	1	0.448	0.993
18	O=C(C1CCCCC1)N1CCCC(O)CC1	1.0	1	0.469	0.965
18	O=C(c1ccccc1O)c1ccccc1O	1.0	1	0.468	0.991
18	COc1ccccc1CSc1nc(-c2ccccc2)cc(-c2ccccc2)c1	1.0	1	0.488	0.982
18	O=C(Nc1cccc(C(=O)N2CCCCC2)c1)C1CC1	1.0	1	0.497	0.991
18	O=C(O)CCCCNCc1ccccc1	1.0	1	0.509	0.993
18	COc1ccc2c(c1)c1ccccc1oc2=O	1.0	1	0.396	0.989
18	O=C(O)c1ccc(COc2cccc(Cl)c2)cc1	1.0	1	0.457	0.994
18	O=C(NC(Cc1ccccc1)C(=O)Cc1ccccc1)c1ccccc1	1.0	1	0.43	0.978
18	COc1ccccc1S(=O)(=O)NCc1ccccc1	1.0	1	0.472	0.992
18	O=C(c1ccccc1-n1cccn1)c1ccccc1	1.0	1	0.466	0.988
18	O=C(O)CCCc1ccccc1[N+](=O)[O-]	1.0	1	0.524	0.988
18	COc1ccccc1C(=O)Nc1ccccc1O	1.0	1	0.392	0.993
18	CNC(=O)C(=O)CCCCCCCc1ccccc1	1.0	1	0.459	0.985
18	CCOC(=O)NC(Cc1ccccc1)C(=O)OCc1ccccc1	1.0	0	0.316	0.976
18	O=C(O)c1ccccc1OC(c1ccccc1)c1ccccc1	1.0	1	0.488	0.989
18	COc1ccccc1NC(=O)CCCN(c1ccccc1)S(C)(=O)=O	1.0	1	0.488	0.985
18	O=C(NCC(=O)N1CCCC(CCCO)C1)c1ccccc1	1.0	1	0.454	0.963
18	O=C(O)c1ccccc1Oc1ccccc1	1.0	1	0.436	0.995
18	O=C(NCc1ccccc1F)c1cc(-c2ccccn2)ccc1	1.0	1	0.45	0.989
18	Nc1cccc(Cn2ccnc2)c1	1.0	1	0.438	0.981
18	Cc1ccc(C(=O)NC(=CCl)c2ccccc2)cn1	1.0	1	0.448	0.969
18	COc1cc(NC(=O)Nc2ccccc2)ccc1N	1.0	1	0.462	0.992
18	O=C(NCCc1ccccc1Cl)C1CC1	1.0	1	0.45	0.992
18	O=C(O)c1ccccc1Oc1ccccc1	1.0	1	0.368	0.995
18	O=C(CCCCNC(=O)cc1oc2ccccc2c1)NO	0.0	0	0.0	0.0
18	CCOc1ccccc1-c1cc(C(CC(=O)O)c2ccccc2)c(Cl)cc1	1.0	1	0.45	0.955
18	COc1ccccc1CN[n+]1ccccc1	1.0	0	0.0	0.95
18	Cc1ccccc1NC(=O)N(C)Cc1ccccc1F	1.0	1	0.473	0.99
18	CCOc1ccccc1C(=O)NCCc1ccc(Cl)cc1Cl	1.0	1	0.457	0.989
18	COc1ccccc1N1C(=O)c2ccccc2NC1=O	1.0	1	0.488	0.988
18	COc1cc2c(cc1NS(=O)(=O)c1cccc(Cl)c1)ncn2-c1ccc(C(C)(C)O)cc1	1.0	1	0.463	0.955
18	COc1ccc(NC(=O)C=Cc2cccnc2)cc1	1.0	1	0.555	0.989
18	COc1ccccc1CCN(C)C(C)CCCN	1.0	1	0.507	0.95
18	CCOC(=O)c1ccccc1NC(=O)c1cccc(OC)c1O	1.0	1	0.417	0.989
18	O=C(NCCN1CCc2ccccc2C1)c1ccccc1	1.0	1	0.386	0.99
18	COc1ccccc1C1=COC(C)(C)CC1	1.0	1	0.476	0.94
18	O=C(NCCN1CCCCCC1)c1ccccc1	1.0	1	0.443	0.993
18	O=C(NCCCNc1ccc([N+](=O)[O-])c2ccccc12)c1ccccc1	1.0	1	0.468	0.984
18	CCCOC(=O)c1nnn(-c2cc(S(=O)(=O)NC)ccc2OC)c1Br)c1ccccc1	0.0	0	0.0	0.0
18	O=C(c1ccccc1)c1ccccc1O	1.0	1	0.428	0.994
18	O=C(NCCCN1CCOCC1)c1cc2ccccc2[nH]1	1.0	1	0.49	0.982
18	COc1ccccc1CNC(=O)CN(Cc1ccccc1)C(=O)OC	1.0	0	0.0	0.985
18	Cc1ccccc1C(=O)Nc1ccc(N2CC(=O)c3ccccc3C2=O)cc1	1.0	1	0.487	0.982
18	O=C(O)c1ccccc1-c1cc(Cl)ccc1C(C)C	1.0	1	0.447	0.987
18	O=C(c1ccc(Oc2ncccc2-c2ccccc2)cc2[nH]ncc12)N1CCC(F)C1	0.0	0	0.0	0.0
18	Nc1ccccc1C(=O)O	1.0	1	0.475	0.993
18	CCCCN(C)C(=O)Nc1ccccc1[N+](=O)[O-]	1.0	1	0.496	0.984
18	CCOc1ccc(-c2cc(-c3cccc(C(=O)O)c3)on2)cc1	1.0	1	0.469	0.985
18	CN(C)c1ccccc1	1.0	0	0.0	0.996
19	O=C(c1ccccc1)c1ccccc1F	1.0	1	0.454	0.995
19	Cc1ccc(NC(=O)C(C)NC(=O)c2ccccc2)cc1C(=O)cc1ccccc1	0.0	0	0.0	0.0
19	OC(COCc1ccccc1)1CN2CCC1C2	1.0	0	0.0	0.437
19	COc1ccccc1-c1cc(C(F)(F)F)ccc1Oc1ccc(Cl)cc1	1.0	1	0.538	0.985
19	CCSc1ccccc1	1.0	1	0.572	0.993
19	O=C(c1ccncc1)c1ccc2ccccc2c1	1.0	0	0.266	0.99
19	COc1ccccc1-c1nccc(Nc2ccc(F)cc2)c1	1.0	1	0.592	0.987
19	O=C(NCN1CCN(c2ccccc2)CC1)c1ccccc1	1.0	1	0.521	0.989
19	O=C(c1ccccc1-c1ccccc1)c1cccc(F)c1	1.0	1	0.457	0.992
19	Cc1ccccc1NS(=O)(=O)c1cccc(-c2ccccc2)cc1	0.0	0	0.0	0.0
19	Cc1ccncc1C(=O)Nc1cncc(C(=O)c2cn(C3CC3)c3ccccc23)c1	1.0	1	0.532	0.957
19	Nc1nc2ccccc2o1	1.0	0	0.0	0.981
19	CC(=O)CCc1cccc2ccccc12	1.0	1	0.501	0.992
19	CNC(=O)c1ccccc1Cl	1.0	0	0.324	0.994
19	O=C(NCCN1CCCCC1)c1cccc(-c2ccccc2)c1	1.0	1	0.38	0.991
19	COc1cc2c(cc1NS(=O)(=O)c1ccccc1)oc1ccccc12	1.0	0	0.302	0.984
19	COc1ccc2cccc(Oc3ccc(Cl)cc3Cl)c2c1	1.0	1	0.396	0.989
19	O=C(O)c1cccc(-c2cccs2)c1	1.0	1	0.583	0.99
19	O=C(NCCCCN1CCNCCC2c3ccccc3CCCCCCCC21)c1ccccc1	1.0	1	0.498	0.753
19	O=C(O)c1ccncc1C(=O)O	1.0	1	0.424	0.984
19	Oc1cc(CSc2cccc(F)c2)occ1	0.0	0	0.0	0.0
19	O=C(O)c1ccc(-c2ccc(Cl)cc2)o1	1.0	1	0.413	0.99
19	O=C(Nc1ccc(Br)cc1)c1ccccc1	1.0	1	0.37	0.996
19	O=C(NO)c1ccccc1	1.0	0	0.0	0.994
19	CCCCNC(=O)c1ncc(Cl)ccc1NS(=O)(=O)c1ccccc1	0.0	0	0.0	0.0
19	O=C(O)c1ccc(-c2cc(O)ccc2O)cc1	1.0	1	0.459	0.989
