Epoch	SMILES	Valid	Desired	RDKit_Supermolecule_TanimotoCombo	SA
23	Nc1nn2c(O)c(Cc3ccccc3)c(C3CC3)nc2n1	1.0	1	0.58	0.937
23	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccc(F)cc3)c3c2cccc3)CC1	1.0	0	0.136	0.971
23	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccc(C)cc3)c3c2cccc3)CC1	1.0	0	0.142	0.971
23	O=C(O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	1	0.3	0.982
23	COc1ccc(Cn2nc(NS(=O)(=O)c3ccc(N4CCOCC4)cc3)nc2)cc1	1.0	0	0.129	0.971
23	O=C(NCCN1CCCCC1)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.005	0.968
23	CN(C(=O)C(C)(C)c1ccc(C(=O)c2ccccc2)cc1)NC(C)C(=O)O	1.0	0	0.104	0.903
23	COCCCNS(=O)(=O)c1ccc(Cl)cc1Br	1.0	0	0.082	0.981
23	Cc1ccc(S(=O)(=O)NCCCN2CCC(O)(c3ccc(Cl)cc3)CC2)cc1	1.0	0	0.089	0.974
23	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.356	0.977
23	COc1ccc(S(=O)(=O)NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1	1.0	0	0.094	0.981
23	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)cc1	1.0	1	0.285	0.97
23	Oc1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)nn12	1.0	0	0.139	0.937
23	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C1CCOCC1	1.0	1	0.28	0.923
23	O=C(NCCN1CCCCC1)c1cc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc1	1.0	0	0.163	0.981
23	CC(C)(CO)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2nccnc2)cc1	1.0	1	0.227	0.955
23	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1	1.0	0	0.114	0.973
23	CC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(C)cccc3)c3c2cccc3)CC1	1.0	0	0.169	0.973
23	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.2	0.972
23	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(O)cc2)cc1	1.0	0	0.139	0.989
23	O=C(O)c1c(F)cccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.39	0.96
23	O=S(=O)(Nc1c(Cl)cccc1Cl)c1ccccc1	1.0	0	0.141	0.99
24	COCCN(C)c1ccc(S(=O)(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1	1.0	0	0.193	0.979
24	COc1ccccc1C(=O)Nc1nc(Cl)nc(Cl)n1	1.0	0	0.094	0.982
24	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.194	0.98
24	O=C(O)c1c(Oc2cccc3ccccc23)cccc1	1.0	0	0.123	0.992
24	Cc1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)c1	1.0	1	0.207	0.98
24	COc1ccc(N2C(=O)C(O)=C(C(C)=O)C2C2CCCCC2)cc1	1.0	1	0.303	0.931
24	Nc1nn2c(O)c(Cc3ccc(F)cc3)c(C3CC3)nc2n1	1.0	1	0.337	0.929
24	CCCOc1ccc(S(=O)(=O)Nc2ccc(C#N)cc2)cc1	1.0	0	0.142	0.988
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1	1.0	0	0.133	0.982
24	COc1cc(C(=O)NCCN2CCCC2)ccc1Oc1ccc(Cl)cc1	1.0	0	0.122	0.987
24	O=S(=O)(Nc1ccc(O)cc1C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1	1.0	0	0.2	0.982
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)ccc(O)c2)cc1	1.0	1	0.226	0.971
24	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1C1CCCCC1	1.0	1	0.301	0.922
24	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)NCCCN2CCOCC2)cc1	1.0	0	0.184	0.978
24	N#Cc1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cn1	1.0	1	0.359	0.95
24	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Br)cc1	1.0	1	0.374	0.953
24	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2cocc2)cc1	1.0	0	0.181	0.968
24	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(N(C)C)cc2)c(C)c1	1.0	1	0.242	0.935
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(Cl)cccc2)cc1	1.0	1	0.203	0.98
24	O=C(c1cnccc1)c1cc(F)c(F)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.213	0.976
24	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.396	0.984
24	O=C(O)c1c(Oc2ccc(F)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.289	0.983
24	Cc1ccncc1C(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(F)cc1	1.0	1	0.224	0.978
24	COc1ccc(NS(=O)(=O)c2ccc(N(Cc3cccc(C)n3C)C(=O)c3cccc(C(=O)O)c3)cc2)cc1	0.0	0	0.0	0.0
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(N)ncnn2)cc1	1.0	1	0.283	0.954
24	Cc1cn(C(=O)c2ccccc2NS(=O)(=O)c2ccc(Cl)cc2)ccc1	0.0	0	0.0	0.0
24	COC(=O)CC=CCCCc1ccc(O)c(O)c1OC-c1ccc(Cl)cc1	1.0	0	0.189	0.952
24	C=CCN(C(=O)Cc1ccc(F)cc1)c1ccccc1C(=O)c1cc(=O)c2cc(F)ccc2n1C	1.0	1	0.242	0.935
24	Cc1cc(CC(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.227	0.967
24	CC(=O)C1=C(O)C(=O)N(c2cccc(C(F)(F)F)c2)C1C1CCCCC1	1.0	1	0.381	0.902
24	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)n(CC(N)=O)c2C	0.0	0	0.0	0.0
24	COc1nn(C)c2c1c(NS(=O)(=O)c1c(Cl)c(Cl)ccc1)ncn2	1.0	1	0.214	0.941
24	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1	1.0	0	0.18	0.977
24	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncn1)c1cccc2nonc12	1.0	1	0.283	0.945
24	O=C(c1ccc(Oc2ccc(F)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1)N	1.0	1	0.397	0.98
24	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1c1ccccc1	1.0	1	0.426	0.959
24	CCOC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.453	0.929
24	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.356	0.977
24	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CC3)cc2)cccc1	1.0	0	0.108	0.99
24	CCSc1ncc(S(=O)(=O)c2ccc(Cl)cc2)cc1O	1.0	0	0.106	0.957
24	COc1ccc(N2C(=O)C(O)=C(C(=O)C3CC3)C2C2CCCC2)cc1	1.0	1	0.392	0.917
24	Cc1cc(CN2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cnc1	1.0	0	0.16	0.942
24	Cc1c(C(=O)Nc2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cccc1	1.0	1	0.223	0.981
24	O=C(NS(=O)(=O)c1cc(Cl)c(Cl)cc1)c1ccccc1	1.0	0	0.082	0.99
24	CC(=O)c1cc(C)ccc1COc1cc(F)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.184	0.968
24	O=C(O)c1c(Oc2c(F)cccc2NS(=O)(=O)c2ccc(Cl)cc2)cc[n+]1[O-]	0.0	0	0.0	0.0
24	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCC1	1.0	1	0.316	0.892
24	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.146	0.955
24	O=C(OCCCc1ccc(C(=O)c2ccc(C(F)(F)F)cc2)cc1)c1ccccc1	1.0	0	0.102	0.985
24	Cc1c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cccn1	1.0	0	0.132	0.943
24	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.396	0.984
24	CCNc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccn1	1.0	1	0.348	0.958
24	O=C(O)N1CCC(NS(=O)(=O)c2ccc(Cl)c(NC(=O)c3ccccc3)c2)CC1	1.0	0	0.144	0.98
24	O=S(=O)(NCCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc(Br)cc1	1.0	0	0.089	0.981
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2c(F)cccc2)cc1	1.0	1	0.213	0.978
24	CC(=O)NCCNc1cc(Oc2ccc(Cl)cc2N)ccc1C	1.0	0	0.169	0.979
24	O=C(Nc1cc(C(F)(F)F)ccc1)c1ccccc1	1.0	0	0.08	0.994
24	O=C(O)c1c(Oc2cccc(NN=Cc3ccccc3)c2)cccc1	1.0	0	0.148	0.984
24	Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccccc3)C2C2CCCCC2)cc1	1.0	1	0.377	0.933
24	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCC1	1.0	1	0.316	0.892
24	c1ccc(Sc2ccccc2Cc2ccccc2)cc1	1.0	1	0.23	0.991
24	Cc1cc(Oc2c(C(=O)O)cccc2)ccc1	1.0	0	0.11	0.993
24	O=S(=O)(Nc1ncnn1Cc1ccccc1Cl)c1ccccc1	1.0	0	0.184	0.973
24	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(C)nccn2)cc1	1.0	0	0.157	0.96
24	Cc1ccc(S(=O)(=O)NCC(c2ccccc2)c2ccccc2)cc1	1.0	1	0.214	0.988
24	CNS(=O)(=O)c1ccc(CNC(=O)c2ccccc2)cc1	1.0	0	0.089	0.992
24	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.194	0.976
24	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)ccc1	1.0	0	0.199	0.968
24	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)ccc[n+]1[O-]	1.0	1	0.201	0.949
24	Cc1cccnc1C(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(F)cc1	1.0	0	0.193	0.978
24	CC(=O)C1=C(O)C(=O)N(c2ccc(F)cc2F)C1C1CCCCC1	1.0	0	0.156	0.902
24	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)ccn1	1.0	0	0.18	0.971
24	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2ccccc2)cc1	1.0	0	0.152	0.981
24	COc1nccnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.139	0.977
24	CCc1ccccc1NS(=O)(=O)c1ccc(C)cc1C(	0.0	0	0.0	0.0
24	O=C(O)c1cc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cnc1	1.0	1	0.333	0.958
24	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.189	0.977
24	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.319	0.913
24	Cc1cc(Oc2c(C(=O)O)cccc2NS(C)(=O)=O)ccc1	1.0	0	0.142	0.979
24	O=C(NCC(=O)N1CCC(N2CCCCC2)CC1)c1ccccc1Cl	1.0	0	0.112	0.982
24	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1cccc(C(F)(F)F)c1	1.0	1	0.3	0.945
24	O=C(O)c1ccccc1Oc1ccc(C(=O)c2ccccc2)cc1	1.0	0	0.138	0.991
24	Cn1nnnc1Cc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.319	0.937
24	CC(C)CCCNC(=O)c1ccccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.206	0.983
24	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(C)cc2)C1C1CCCCC1	1.0	1	0.33	0.908
24	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.194	0.976
24	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccccc1	1.0	1	0.349	0.963
24	O=C(O)c1cccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1	1.0	1	0.34	0.98
24	COc1nc(N2CCOCC2)cc2nc(C)c(N)c(C3CCNCC3)c2c1	0.0	0	0.0	0.0
24	N#Cc1cc(OCCN)ccc1Cc1ccc(Cl)cc1	1.0	0	0.151	0.979
24	COc1ccc(S(=O)(=O)NC(=O)Nc2cc(Cl)ccc2NS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1	1.0	0	0.005	0.971
24	Cc1cc(Oc2c(C(=O)O)cccc2)c(Cl)cc1	1.0	0	0.132	0.99
24	CN(C)CCNc1ccc(NC(=O)Nc2cccnc2)cc1Cl	1.0	0	0.107	0.98
24	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Br)cc(Cl)c1	1.0	1	0.443	0.89
24	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.194	0.977
24	CC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1	1.0	0	0.169	0.973
24	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2)C1C1CCCCC1	1.0	0	0.172	0.919
24	COc1ccc(Cl)cc1S(=O)(=O)n1ccc(C(=O)c2cc(Cl)ccc2O)c1	1.0	0	0.119	0.957
24	Cc1ccc(N(=O)c2cccc(C(F)(F)F)c2)cc1	0.0	0	0.0	0.0
24	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Nc1ncccn1	1.0	1	0.229	0.893
25	C=CCOc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccncc2)cc1	1.0	0	0.173	0.975
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(CN)cccn2)cc1	1.0	1	0.327	0.967
25	CCOc1ccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2)cc1	1.0	0	0.131	0.986
25	Cn1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)s2)c2c(N)ncnc21	0.0	0	0.0	0.0
25	O=[N+]([O-])c1cc(OS(=O)(=O)c2ccc(Cl)cc2)ccn1	1.0	0	0.104	0.966
25	COc1nn(C(=O)c2ccccc2)c2ccccc12	1.0	0	0.196	0.983
25	Cc1ccc(N2C(=O)C(=O)c3ccccc32)cc1	1.0	0	0.102	0.989
25	O=C(NCCN1CCC(F)(F)C1)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	0	0.005	0.947
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(NCCO)nccn2)cc1	1.0	1	0.336	0.954
25	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)C3CCNCC3)c3c2cccc3)CC1	1.0	0	0.139	0.955
25	O=C(O)c1cc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc1	1.0	1	0.209	0.971
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(S(C)(=O)=O)cc2)cc1	1.0	1	0.211	0.961
25	CC(=O)c1ccc(S(=O)(=O)Nc2c(Cl)cccc2C(=O)c2ccncc2)cc1	1.0	1	0.272	0.976
25	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Br)ccc1	1.0	1	0.447	0.948
25	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2ccnn2)cc1C	1.0	1	0.428	0.965
25	COc1c(Cl)ccc(NS(=O)(=O)c2ccc(C(=O)O)cc2)c1	1.0	0	0.151	0.989
25	O=S(=O)(NCCCN(C1=NS(=O)(=O)c2ccccc21)c1ccc(F)cc1)	1.0	0	0.169	0.853
25	O=C(O)c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1	1.0	0	0.104	0.984
25	CN(C)c1ncnc(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)c1	1.0	1	0.308	0.952
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cnc(NCCO)n2)cc1	1.0	1	0.325	0.942
25	O=C(c1cnccc1)c1cc(F)c(F)cc1NS(=O)(=O)c1ccc(N2CCCCC2)cc1	1.0	1	0.203	0.968
25	COc1cc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)ccc1	1.0	1	0.272	0.967
25	Cc1ncccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.377	0.964
25	COc1cccc2ccc(S(=O)(=O)Nc3ccc(S(=O)(=O)Nc4ccc(C(C)(C)C)cc4)cc3)cc12	1.0	0	0.005	0.973
25	Cc1ccc(S(=O)(=O)NNC(=O)Nc2cccc(S(=O)(=O)N(C)C)c2)cc1	1.0	0	0.174	0.977
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncn2)cc1	1.0	1	0.234	0.967
25	Nc1nn2c(O)c(Cc3ccccc3F)c(-c3ccccc3)nc2n1	1.0	1	0.773	0.956
25	COc1ncc(Cl)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.157	0.955
25	O=C(NN=Cc1ccc(OCc2ccccc2)cc1)c1ccccc1	1.0	0	0.086	0.991
25	Cn1nnnc1Cc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)Br)cc2)ccc(C(F)(F)F)c1	1.0	0	0.005	0.897
25	O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ccccn2)cc1	1.0	1	0.248	0.979
25	Cc1nn(Cc2ccc(C(F)(F)F)cc2NS(=O)(=O)c2ccc(Cl)cc2)c(C)c1	1.0	1	0.333	0.969
25	N#CC1(c2ccc(Cl)c(Cl)c2)CCN(Cc2ccccc2)CC1	1.0	0	0.138	0.974
25	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(C)cc2)C1C1CCCCC1	1.0	1	0.32	0.916
25	O=C(c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1)N1CCC1	1.0	1	0.244	0.978
25	Cc1nc(SC(=O)c2ccc(Cl)cc2)c(C#N)c(C)n1Cc1ccccc1	0.0	0	0.0	0.0
25	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ncccc3)c3c2cccc3)CC1	1.0	0	0.151	0.965
25	COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.129	0.96
25	CC(=O)C1=C(O)C(=O)N(c2ccc(Cc3ccccc3)cc2)C1C1CCCCCCC1	1.0	1	0.336	0.925
25	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncn2)cc1	1.0	1	0.223	0.965
25	CC1CCCN1Cc1ccc(CNC(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.096	0.974
25	COc1ccccc1Cn1nc(NS(=O)(=O)c2ccc(Cl)s2)c2ccccc21	1.0	1	0.244	0.966
25	CN1CC(NC(=O)c2cccc(NS(=O)(=O)c3ccc(Cl)cc3)c2)CC1OCc1ccccc1C(cc1ccc(Cl)cc1	0.0	0	0.0	0.0
25	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1c(Br)c(Cl)c(Cl)cc1	1.0	1	0.476	0.896
25	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)ccc[n+]1[O-]	1.0	1	0.201	0.949
25	COc1ncccc1C(=O)N1CCC(N2CCC(N3C(=O)c4ccccc4C3=O)CC2)CC1	1.0	0	0.117	0.959
25	CNC(=O)c1ccc(C(=O)NCCc2ccc(Cl)c(Cl)c2)cc1	1.0	0	0.095	0.99
25	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)Nc2cccc(C(=O)O)c2)cc1	1.0	0	0.165	0.979
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnc(C(N)=O)nc2)cc1	1.0	0	0.17	0.954
25	O=C(O)c1c(Oc2c(F)cccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.306	0.979
25	O=C(O)c1ccc(C(=O)N2CCC(N3CCC(Cc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1	1.0	0	0.104	0.972
25	Cc1cc(C)c(S(=O)(=O)N(Cc2ccc(N3CCC(O)C3)cc2)c2ccccc2)cc1	1.0	1	0.307	0.936
25	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.331	0.963
25	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.356	0.977
25	COc1cc(NS(=O)(=O)c2ccc(C)cc2)ccc1	1.0	0	0.12	0.993
25	CC(=O)C1=C(O)C(=O)N(c2ccc(Cc3ccccc3)cc2)C1C1CCCCCC	0.0	0	0.0	0.0
25	O=C(c1ccncc1)c1cc(Br)ccc1NS(=O)(=O)c1ccc(N2CCCCC2)cc1	1.0	0	0.185	0.974
25	CCn1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc1	1.0	0	0.188	0.955
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(NCCO)nccn2)cc1	1.0	1	0.336	0.954
25	N#Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.196	0.977
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)c3nc(N)nn3c2)cc1	0.0	0	0.0	0.0
25	CC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(C)cccc3)c3c2cccc3)CC1	1.0	0	0.169	0.973
25	COc1nc(S(C)(=O)=O)nc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	0.0	0	0.0	0.0
25	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cn2ccnn2)cc1C	1.0	1	0.428	0.965
25	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C1CCOC1	1.0	1	0.308	0.821
25	Cc1c(OCCN(C)C)cccc1Cc1cnc(N)nc1N	1.0	0	0.122	0.959
25	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3cccc(NC(=O)OC(C)C)c3)c2ccc1	1.0	1	0.254	0.937
25	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc(Cl)nc2)cc1	1.0	0	0.193	0.972
25	Cc1ncc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cc1	1.0	0	0.136	0.946
25	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)ccc[n+]1[O-]	1.0	1	0.201	0.949
25	Cc1nc2nc(O)c(-c3ccccc3)nc2n1CC(C)(C)C	1.0	0	0.123	0.937
25	CNS(=O)(=O)c1ccc(CNC(=O)c2cccc3ccccc23)cc1	1.0	0	0.126	0.988
25	Cc1cnc(N2CCCCc3cc(NC(=O)c4ccccc4)ccc32)cc1	1.0	0	0.172	0.982
25	CC(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccccc2)cc1	1.0	0	0.186	0.986
25	Cn1c(S(=O)(=O)c2ccc(Cl)cc2N)ncc1	1.0	0	0.128	0.948
25	CN(C)C(=O)C(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(F)c2)cc1	1.0	0	0.179	0.941
25	CCCNC(=O)Cn1nc(C)c2c(C)n(Cc3ccccc3)cc2c1=O	1.0	0	0.166	0.961
25	O=S1(=O)NC(NCc2ccccc2)(c2ccccc2)c2ccccc21	1.0	1	0.304	0.871
25	CCCn1c(O)nnc1Sc1nc(C)ccc1C(C)(C)C	1.0	0	0.11	0.898
25	Cc1nn2c(NS(=O)(=O)c3ccc(Cl)cc3)c(C#N)nc(N)c2c1	1.0	0	0.197	0.912
25	Cc1noc(NS(=O)(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(CC(C)C)cc2)c1	1.0	1	0.208	0.956
25	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3cccc(NC(=O)COC#N)c3)c2ccc1	1.0	1	0.235	0.905
25	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1csc2ccccc12	1.0	1	0.257	0.944
25	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C	1.0	1	0.261	0.948
25	Cc1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1	1.0	1	0.209	0.98
25	O=C(CN1C(=O)c2ccccc2C1=O)C1CCC1N1CCCCC1=O	1.0	0	0.191	0.836
25	O=C(O)c1cccc2c1NS(=O)(=O)c1ccccc1O2	1.0	0	0.135	0.946
25	CN(C)C(=NS(=O)(=O)c1ccccc1)c1ccccc1C	1.0	0	0.162	0.972
