Epoch	SMILES	Valid	Desired	CDPKit_ROCS_Aggregate_5refs_TanimotoCombo	SA
4	CC(C)Cn1c(=O)c(C(=O)Nc2ccccc2)c(O)c2cccnc21	1.0	0	0.845	0.977
4	O=C(CCSc1ccccc1NS(=O)(=O)c1ccc(Cl)cc1)NN1CCOCC1	1.0	1	0.902	0.962
4	O=C(c1ccc(Br)cc1)c1ccc(CN2CCN(c3cccnc3)CC2)cc1	1.0	0	0.641	0.984
4	CN1CCC(COc2ccc(C(=O)O)cc2)CC1	1.0	0	0.872	0.988
4	O=C(O)C1(S(=O)(=O)c2ccccc2)CCCCC1	1.0	1	0.976	0.975
4	Cc1sc(NC(=O)C(C)(C)C)nc1SCc1ccc(F)cc1	1.0	0	0.827	0.959
4	CCN(C(=O)c1c(C)noc1C)c1ccccc1	1.0	0	0.863	0.979
4	O=C(NCC(=O)NO)N1C(C(=O)O)CCC1C(=O)O	1.0	0	0.815	0.786
4	COC(=O)C=CC1=C(C(=O)OC)C(c2ccccc2)NC(=O)N1	1.0	0	0.88	0.871
4	CCCCN(CC)C(=O)CCc1c(C)nnn1-c1ccc(C(C)C)cc1	1.0	0	0.829	0.955
4	O=C(COc1ncnc2cc(Cl)ccc12)c1ccc(F)cc1	1.0	0	0.799	0.982
4	Clc1cncc(CNc2nc(-c3ccco3)nc3ccccc23)c1	1.0	1	0.965	0.968
4	O=C(Cn1c(C(F)(F)F)nc2ccccc21)NO	1.0	0	0.827	0.972
4	CC(=O)Nc1cc(-c2nnc(Nc3ccc(Cl)cc3)s2)ccc1Cl	1.0	0	0.801	0.98
4	Clc1ccc(Nc2ccccc2)cc1	1.0	0	0.866	0.996
4	CN(C)c1ncnc2c1ncn2CCCCCNc1ccccc1	1.0	0	0.748	0.967
4	c1cnc(Sc2ncnc3ccccc23)cn1	1.0	0	0.891	0.968
4	Nc1nc(N)nc(COc2ccccc2)n1	1.0	1	0.901	0.984
4	O=C(Nc1ccon1)c1cccc(Br)c1	1.0	1	0.901	0.981
4	OCCCc1nc(-c2ccc(Cl)cc2)no1	1.0	1	0.91	0.985
4	O=C(C=Nc1ccccc1)c1ccc(F)cc1F	1.0	0	0.895	0.973
4	O=C(CC1CCCO1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1	1.0	0	0.728	0.94
4	N#CCC(=O)NN=Cc1ccc([N+](=O)[O-])o1	1.0	0	0.74	0.93
4	CCOc1ccc(OCC)c(S(=O)(=O)n2cc(Br)cn2)c1	1.0	1	0.923	0.956
4	Cc1ccc(C(c2ccc(Cl)cc2Cl)c2ccc(Cl)s2)cc1	1.0	1	1.001	0.938
4	CCCC1(C(=O)OC)N=CNc2ccccc21	1.0	0	0.779	0.706
4	CC(C)COC(=O)COc1ccc(Cl)cc1Cl	1.0	0	0.894	0.988
4	CC(=O)Nc1nc2ccc(I)cc2s1	1.0	0	0.825	0.974
4	O=C(O)C1(S(=O)(=O)c2cccc(Br)c2)CCCCC1	1.0	1	0.929	0.962
4	CCc1ccc(OC(=O)NC)cc1	1.0	0	0.79	0.99
4	CN(C)CCOc1cccc(Br)c1	1.0	0	0.88	0.989
4	CC1CCN(c2ccc(NC(=O)c3ccc(Br)cc3)cc2)CC1	1.0	0	0.699	0.99
4	CC(C1=C(C)c2ccccc2C1)N(C)C	1.0	0	0.76	0.869
4	Clc1ccc(-c2ccc(Oc3cc(Cl)c4[nH]cnc4c(Cl)c3Cl)cc2F)cc1	0.0	0	0.0	0.0
4	O=S(=O)(c1ccccc1)c1nc(-c2ccccc2)oc1N1CCOCC1	1.0	0	0.889	0.974
4	O=C(CCc1cc(O)nc2cc(Cl)ccc12)NO	1.0	0	0.878	0.958
4	Cc1nnnn1C(=Cc1cc(Cl)ccc1O)C(=O)O	1.0	1	1.01	0.922
4	Oc1cc(C(F)(F)F)c2cccc(F)c2n1	1.0	0	0.727	0.953
4	CC(=O)c1cccc(NC(=O)CSc2nnc(-c3ccco3)o2)c1	1.0	0	0.829	0.975
4	O=C(CCCCCCC(=O)c1nccs1)NO	1.0	0	0.766	0.957
4	O=C(Cc1ccccc1)c1ccccc1	1.0	0	0.848	0.996
4	Nc1cc(Cl)ccc1N1CCc2cc(Cl)c(O)cc2C1	1.0	1	0.973	0.966
4	O=S(O)(=O)c1cccc(NC(=S)NCc2ccccc2)c1	1.0	0	0.791	0.988
4	Cc1noc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1Br	1.0	0	0.847	0.965
4	COc1cc(NS(=O)(=O)c2cc(Cl)ccc2Cl)ccc1-c1cc2ccccc2oc1=O	1.0	0	0.0	0.971
4	CC(Oc1nc(Cl)cc(Nc2nc(Cl)nc3ccccc23)n1)c1ccc(F)cc1	1.0	0	0.781	0.884
4	O=C(CCc1ccc(Sc2cccc(Cl)c2)c(Cl)c1)NO	1.0	0	0.827	0.974
4	CCOC(=O)N1CCN(c2cc(C(C)(C)C)ccc2CN)CCC1=O	1.0	0	0.798	0.952
4	Cc1cc(C)c(S(=O)(=O)N(C)CC(=O)N2CCC2)c(C)c1Cl	1.0	0	0.893	0.962
4	Cc1cccc(C)c1NC(=O)C1(SC(N)=O)c2ccccc2C1	1.0	0	0.832	0.82
4	CNC(=O)c1ccc(OC)c(Nc2ncnc3ccccc23)c1	1.0	1	0.917	0.985
4	Cc1cc(S(=O)(=O)C2CCOCC2)cc(OC)c1F	1.0	0	0.81	0.95
4	O=C(Nc1ccc(Cl)cc1C(=O)O)c1ccccc1	1.0	1	0.912	0.994
4	Cc1nn(Cc2ccc(Cl)cc2)c(C)c1NC(=O)c1ccncn1	1.0	0	0.888	0.974
4	O=C(COC(=O)c1cc2ccccc2oc1=O)c1ccc(F)cc1	1.0	0	0.768	0.985
4	O=C(CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(F)cc1)NN	1.0	1	0.913	0.981
4	O=S(=O)(Cc1ccccc1)Cc1cccc(NS(=O)(=O)c2ccc(Cl)cc2C(F)(F)F)c1	1.0	0	0.0	0.967
4	Cc1ccc(S(=O)(=O)N2CCCc3cc(Cl)c(Cl)cc32)cc1	1.0	1	0.982	0.98
4	CN(C)c1ccc(CNC(=O)CCn2c(C)nc3ccccc32)cc1	1.0	0	0.888	0.983
4	Nc1nc2ccc(NC(=O)c3ccccc3)cc2s1	1.0	0	0.822	0.989
4	CC1=C(C(=O)Nc2ccc(-c3ccc(Cl)cc3)cn2)C2CCSCC2C(=O)N1	1.0	0	0.709	0.759
4	O=C(C=Cc1ccccc1[N+](=O)[O-])Nc1cccnc1	1.0	0	0.815	0.981
4	c1ccc(COc2cccc(Nc3ncccc3-c3nc[nH]n3)c2)cc1	1.0	0	0.853	0.954
4	CC(C)CNS(=O)(=O)c1ccc(Br)cc1Oc1ccncc1	1.0	0	0.87	0.97
4	O=C(Cc1ccccn1)N1CCCN(C(=O)c2ccccc2)CC1	1.0	0	0.794	0.987
4	O=C(O)CC(c1ccc(Cl)cc1)C(c1ccc(F)cc1)c1ccc(F)cc1	1.0	1	0.926	0.946
4	COc1cc(OC)c(C(=O)Cc2cn(Cc3ccc(F)cc3)c3ccccc23)c2ccccc12	1.0	0	0.0	0.966
4	O=C(CSc1nnc(O)n1Cc1ccccc1F)Nc1ccc(O)cc1	1.0	0	0.871	0.97
4	Cc1ccc(S(=O)(=O)OC2C=CC(C(=O)O)C(=O)C2)cc1	1.0	1	0.919	0.698
4	NCCC(NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)N1CCCC1=O	1.0	0	0.0	0.875
5	Oc1ccc(C(c2ccc(Cl)cc2)c2cccc(C(F)(F)F)c2)cc1	1.0	1	0.909	0.957
5	O=C(COc1ccccc1F)NNC(=O)c1cccc(F)c1	1.0	0	0.849	0.989
5	NC1=NCC(CC(F)=Cc2ccccc2)S1	1.0	0	0.832	0.715
5	Cc1ccc(S(=O)(=O)SCC(=O)c2ccccc2)cc1	1.0	1	1.008	0.98
5	O=C(Nc1ccc(Oc2ccccc2)cc1)c1c2oc(c2)CCN1	1.0	0	0.75	0.814
5	Cc1cccc2nc(CNc3ncnc(N)c3C#N)cnc12	1.0	0	0.872	0.94
5	O=C(CCc1ccccc1)NCCc1ccccc1	1.0	0	0.804	0.995
5	Cc1ccc(C(=O)COC(=O)CN(C)C)cc1	1.0	1	0.905	0.988
5	O=C(COc1ccc(Br)cc1Cl)NCOC(=O)Nc1ccccc1	1.0	0	0.743	0.979
5	CCOc1ccc(CC(=O)O)cc1-c1ccc(F)c2c1CN(C(=O)OCc1ccccc1)CC2	1.0	0	0.0	0.959
5	O=S(=O)(c1ccc(Cl)cc1)c1cnc2ccccc2n1	1.0	1	0.97	0.98
5	O=S(=O)(NCCc1cnc(Cl)s1)c1ccc(Cl)cc1	1.0	1	0.989	0.973
5	O=S(=O)(O)Oc1cccc(C(=O)O)c1Cl	1.0	0	0.755	0.972
5	Fc1ccc(N(Cc2ccc(Cl)cc2)C2c3ccccc3CCC2O)c(F)c1	1.0	1	0.979	0.854
5	Cc1ccc(-n2nnc(C(=O)NCc3ccccc3)c2N)cc1C	1.0	0	0.785	0.981
5	Cn1c(C(=O)N(C)C(=O)c2ccccc2F)cn1S(=O)(=O)c1ccc(Br)cc1	1.0	0	0.8	0.912
5	COc1ccccc1C(NC(=O)c1ccccc1Cl)c1cn(C)c2cc(N3CCOCC3)ccc12	1.0	0	0.0	0.901
5	Cn1ccc(-c2ccccc2NCc2nccc3c2CCC3)n1	1.0	0	0.895	0.946
5	CCC(=O)Nc1nnc(S(=O)(=O)N2CCc3ccccc3C2)s1	1.0	0	0.867	0.961
5	CC(C)(C)n1nc(OS(=O)(=O)c2ccc(Cl)cc2)c2ccccc21	1.0	0	0.881	0.958
5	O=C(CSc1ncn(-c2ccccc2)n1)c1ccccc1	1.0	0	0.844	0.983
5	Cc1cccc(O)c1C(=O)c1cc(Cl)cc(Cl)c1O	1.0	0	0.875	0.973
5	CCc1cccc(NC(=O)Cn2c(Cl)nc3cc(Cl)ccc32)c1	1.0	0	0.882	0.979
5	O=C(NCc1ccc(Cl)cc1)c1ccccc1Cl	1.0	1	0.979	0.995
5	O=C(O)C(O)=C1CC1=NNC(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.874	0.917
5	Cc1ccc(NS(=O)(=O)c2cccnc2)cc1N	1.0	0	0.885	0.983
5	CC(C)Sc1nnc(COc2ccccc2)n1C	1.0	0	0.896	0.981
5	O=C(Nc1ccc(F)cc1)c1ccccc1OCc1ccc(F)cc1Cl	1.0	0	0.777	0.989
5	CCOC(=O)C1=C(C)OC(=N)C(C#N)C1c1ccccc1	1.0	1	0.917	0.755
5	O=C(c1cc(Cl)cc(Cl)c1)n1nc(-c2ccccc2)nc1NCc1ccco1	1.0	0	0.83	0.961
5	N#Cc1c(Nc2ccc(C(F)(F)F)cc2)ncn2ncnc12	1.0	1	1.074	0.937
5	CCc1cc2ccccc2n1Cc1cccc(Br)c1	1.0	1	0.955	0.983
5	COc1ccc(-n2nc(C(=O)O)c(C)c2N)cc1	1.0	0	0.882	0.979
5	O=C(Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1)c1ccc(Cl)c(Cl)c1	1.0	0	0.665	0.988
5	Cc1ccncc1-n1cc(O)c2ccccc21	1.0	1	0.901	0.969
5	c1ccc(-c2cccc3c2oc2ccccc23)cc1	1.0	0	0.81	0.991
5	Cc1ccc(N(CC(=O)Nc2ccccc2)S(C)(=O)=O)c(C)c1	1.0	0	0.871	0.986
5	COc1ncc(F)cc1NC(=O)c1cccnc1	1.0	0	0.765	0.98
5	Cc1ccnc(SCc2cc([N+](=O)[O-])ccc2OC(F)F)n1	1.0	1	1.01	0.96
5	CCn1c(SCC(=O)c2cc(C)ccc2O)nnc1-c1cccnc1	1.0	0	0.834	0.972
5	O=S(=O)(c1ccccc1)N1CCN(C2=NS(=O)(=O)c3ccccc32)CC1	1.0	0	0.774	0.973
5	Cn1nc(S(=O)(=O)CC(C)C)nc1Sc1ccccc1	1.0	1	0.909	0.926
5	Cc1ccccc1S(=O)(=O)C(=O)C(C)C	1.0	0	0.833	0.96
5	O=C(c1ccccc1F)N1CCCC1c1ccccc1	1.0	1	1.204	0.977
5	O=C(Nc1ccc2c(c1)OCO2)c1cc2cc(Cl)sc2[nH]1	1.0	0	0.836	0.952
5	CC(C)C(=O)c1cnc2ccc(-c3ccc(O)c(Cl)c3)cc2c1NC(=O)O	1.0	0	0.808	0.952
5	Cc1cc2c(F)c(O)c(F)c(-c3ccc(Cl)cc3)c2o1	1.0	1	1.067	0.948
5	O=C(O)c1ccc(C(=O)c2ccc(F)cc2)cc1	1.0	1	0.922	0.994
5	O=C(O)CCc1ccc(-c2ccccc2)cc1	1.0	0	0.834	0.995
5	CN(C)C(=O)COC1COC2C(OS(=O)(=O)O)C(C(=O)O)OC21	1.0	0	0.836	0.354
5	O=C(NCCNc1ccc(Cl)cc1)c1cccnc1	1.0	0	0.88	0.989
5	CC(=O)c1ccc(S(=O)(=O)Nc2ccccc2N)cc1	1.0	0	0.792	0.989
5	CCc1nn(C)cc1NS(=O)(=O)c1ccc(C)cc1	1.0	0	0.876	0.972
5	O=C(CC(=O)c1ccccc1)C(Cl)Cl	1.0	0	0.73	0.977
5	Cc1ccnc(SCC(=O)N2CCc3ccccc3C2)n1	1.0	1	0.903	0.976
5	Clc1ccc(-c2ccccc2)cc1	1.0	0	0.871	0.997
5	O=Cc1ccccc1O	1.0	0	0.547	0.987
5	COc1cccc(C(=O)N(Cc2ccc(Cl)cc2)CC(=O)Nc2ccc(Cl)cc2)c1O	1.0	0	0.0	0.981
5	O=S(=O)(NC(=S)c1ccc(Cl)cc1)c1ccc(Cl)cc1Cl	1.0	0	0.891	0.973
5	COc1ccc(F)cc1S(=O)(=O)NC	1.0	0	0.734	0.988
5	CC(=O)Nc1ccc(S(=O)(=O)Nc2sccc2C(=O)NCc2ccco2)cc1	1.0	0	0.773	0.968
5	Cc1ccc(Nc2cc(C)ccc2C)c(O)n1	1.0	0	0.896	0.972
5	O=S(=O)(Nc1ccc(Cl)cc1)c1cccc(Cl)c1	1.0	1	1.005	0.992
5	O=S1(=O)C=Cc2cc(-c3cccc(Br)c3)ccc2O1	1.0	0	0.862	0.914
5	Cc1ccc(S(=O)(=O)Nc2ccc(F)c(C)c2)cc1NC(=O)c1ccc(F)cc1	1.0	0	0.79	0.985
5	CN(C(=O)CO)C1CC(C(=O)O)N(C(=O)Cc2ccccc2)C1	1.0	0	0.861	0.871
5	Cc1cn(CCCOc2cccc(Cl)c2OCc2ccccc2)c2ccccc12	1.0	0	0.796	0.98
5	NC(=O)c1cccc2[nH]c(-c3cccc(CCCO)c3)nc12	1.0	0	0.756	0.976
5	CC(C)(O)CNC(=O)c1ccc(Oc2cc(Nc3ccccc3Cl)ncn2)cc1	1.0	0	0.711	0.967
5	COc1ccc(Cn2nc(NS(=O)(=O)c3cccc(Cl)c3)sc2=S)cc1	1.0	1	0.941	0.967
5	O=C(CSc1nc2ccc(Cl)cc2s1)c1ccccc1	1.0	1	1.031	0.986
5	O=C(c1ccc(F)cc1)C1(O)CC1	1.0	0	0.746	0.98
5	O=C(O)CCc1ccc(Nc2c(N)cc(Cl)cc2O)cc1	1.0	0	0.859	0.975
5	CCc1nc(C)nn1-c1nc(-c2ccc(C)cc2)cs1	1.0	1	0.969	0.964
5	C=CCNC(=O)CN(c1ccc(F)c(Cl)c1)S(C)(=O)=O	1.0	1	0.957	0.967
5	CC(C)(C)c1ccccc1NC(=O)Oc1ccc2c(c1)C13CCCCC1C(C2)N3C	1.0	0	0.735	0.316
5	N=C(N)NN=Cc1ccc(Sc2cccc(Cl)c2F)cc1	1.0	0	0.843	0.939
5	O=C(CCCCc1ccccc1)CCn1ccnc1	1.0	0	0.841	0.981
5	O=S(=O)(Nc1ccc(Br)cc1)c1cccs1	1.0	1	0.981	0.987
5	Cc1ccc(C)c(S(=O)(=O)NC2(C)CC2)c1	1.0	0	0.792	0.973
5	COc1ccc(O)c(Cl)c1NS(=O)(=O)c1ccc(Br)cc1	1.0	0	0.9	0.976
5	CCOc1ccc(Oc2ccc(F)cc2C(=O)Nc2cc(Cl)ccc2OC)c2ccncc12	1.0	0	0.0	0.97
5	O=C(Nc1ccccc1)c1cccc(O)c1	1.0	0	0.751	0.995
5	Oc1ccccc1C=Nc1ccc(Br)cc1C(=O)c1ccccc1Cl	1.0	1	0.903	0.969
5	COC(=O)Cc1ccc(Nc2ccc(C)cc2)cc1	1.0	1	0.917	0.992
5	COC(=O)c1ncc(Oc2ccc(Cl)cc2O)c(N)n1	1.0	1	1.107	0.955
5	Cc1ncn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)C2C2C(=O)NC(=O)N2C)n1	1.0	0	0.792	0.114
5	Cc1ccc(F)c(Oc2nc(Cl)ncc2Cc2ccccc2)c1	1.0	0	0.9	0.972
5	O=C(O)CCCSC(SCC(=O)O)c1ccc(Cl)cc1	1.0	1	0.908	0.895
5	N#Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccn1	1.0	1	0.972	0.98
5	C=S(O)c1ccc(-c2nnc(-c3cc(OC)c(OC)cc3OC)n2-c2ccccc2Cl)cc1	1.0	0	0.0	0.852
5	CCc1cccc(C)c1NC(=O)Nc1ccc(Oc2ccccc2)cc1	1.0	0	0.692	0.989
5	CCOC(=O)c1ccccc1NS(=O)(=O)c1cccc(C(=O)O)c1	1.0	1	0.945	0.988
5	COC(=O)c1ccc(-c2ccc(Cl)cc2)c2cccc(OCc3ccc(OC)c(C)c3F)c12	1.0	0	0.0	0.964
5	CCc1ccc(NC(=O)CCc2c(C)nn(C)c2C)cn1	1.0	0	0.826	0.974
5	OCCOCCn1cc(-c2cccc(OC(F)(F)F)c2)c2ccnc-2c1O	1.0	0	0.827	0.919
5	O=C(O)c1cc(-c2cc(F)ccc2F)[nH]n1	1.0	0	0.877	0.969
5	Fc1ccc(-n2c(S)nnc2-c2ccccn2)cc1	1.0	1	0.981	0.973
5	COc1cc(C(=O)c2ccc(Br)cc2)ccc1O	1.0	1	0.904	0.99
5	CC1CN(c2cc(O)nc(Nc3ccccc3OC(F)(F)F)n2)CCO1	1.0	0	0.778	0.86
5	Cc1ccc(S(=O)(=O)NC(=O)Nc2ncc(Br)s2)cc1	1.0	0	0.891	0.973
5	NC(=O)c1cncc(Oc2ccc(Cl)c(Cl)c2)c1	1.0	1	1.095	0.981
5	COC(=O)NC(c1ccccc1)C(C)C(=O)C(F)(F)Br	1.0	0	0.848	0.815
5	CCOc1ccc(C(=O)NCC(=O)NCc2ccco2)cc1OCC	1.0	0	0.846	0.984
5	N#Cc1ccc(OCc2cc(Cl)c(Cl)cc2Cl)c(O)c1	1.0	0	0.875	0.972
5	Cc1ccc(C(CNC(=O)c2ccc(Cl)cc2)N2CCOCC2)cc1	1.0	0	0.885	0.967
5	COc1ccc(S(=O)(=O)NCc2ccc(Cl)cc2)cc1	1.0	0	0.867	0.993
5	Cc1ccc(C(=O)c2ccccc2C)c(N)n1	1.0	0	0.82	0.985
5	NS(=O)(=O)c1cc(Cl)cc(F)c1O	1.0	0	0.713	0.965
5	Cc1ccn(S(=O)(=O)c2ccc(N)cc2)nc1O	0.0	0	0.0	0.0
5	O=S(=O)(NCCS)c2ccc(Cl)cc2NC1=O	0.0	0	0.0	0.0
5	CC(C)(O)c1ccc(SC(=O)c2ccc(F)cc2)cc1	1.0	0	0.752	0.975
5	Cc1nc(SCC(=O)Nc2ccc(Cl)cc2)nc(C)c1C	1.0	1	0.954	0.984
5	Cc1cccc(C)c1NC(=O)c1ccc([N+](=O)[O-])cc1	1.0	0	0.778	0.991
5	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C)c(-c2ccccc2F)c1	1.0	0	0.868	0.982
5	Cc1ccc(S(=O)(=O)c2c(N)n(C)c3ccccc23)cc1	1.0	1	0.965	0.975
5	COC(=O)c1cc(NC(=O)N(C)C)ccc1Cl	1.0	0	0.683	0.987
5	COc1cc(CN2CC(C)C(c3ccc(Cl)c(Cl)c3)N(C)C2=O)ccc1-n1cnnc1	1.0	0	0.0	0.702
5	N#Cc1c(Cl)c(Cl)c2nn[nH]c2c1S(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.992	0.881
5	O=C(Nc1ccc(F)cn1)c1cc(Cl)ccc1Cl	1.0	0	0.879	0.987
5	CCCCCN(c1ncnc2cc(NS(=O)(=O)c3ccc(F)cc3)nn(C)c12)S(C)(C)=O	0.0	0	0.0	0.0
5	Cc1nn(C)cc1S(=O)(=O)N(C)Cc1ccc(Cl)cc1	1.0	1	0.934	0.976
5	Cc1ccc2c(c1)nnn2CC(=O)OCC(=O)c1ccccc1	1.0	0	0.82	0.982
5	Cc1ccc(C(=O)NN(C(=O)c2ccc(Br)cc2)C(C)(C)C)cc1	1.0	1	0.981	0.98
5	CCc1cccc(NC(=O)c2ccc(Cl)c(S(=O)(=O)NC(C)c3ccccc3)c2)c1	1.0	0	0.721	0.961
5	Cn1c(=O)c(C(C)(O)c2ccccc2)ncn1	1.0	1	0.909	0.886
5	O=C(NCCc1ccccc1)c1cc(Sc2cccc(Cl)c2)no1	1.0	0	0.886	0.969
5	CC(C)(C)C(=O)Nc1ccccc1N1CCCC1	1.0	1	0.918	0.987
5	CC(C)C(=O)NNC(=O)c1ccc(Cl)cc1	1.0	0	0.871	0.991
5	CC(C)(CNC(=O)c1cccc(Br)c1)CNCc1cc(Cl)cc(Cl)c1O	1.0	0	0.769	0.96
5	Cc1c(O)cccc1Oc1cccc2cccnc12	1.0	1	0.933	0.983
5	CC1=C(C(=O)Nc2ccc(C)cc2)C(c2ccccc2)NC(=O)N1	1.0	1	1.002	0.963
5	COc1cccc(Cn2cnc(N)c3nc(C(C)(C)COc4cccc(Cl)c4)nc2-3)c1	1.0	0	0.0	0.932
5	Oc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1	1.0	1	0.951	0.988
5	OC(CCc1ccc2occc2c1)CN1CCC2CC12	1.0	0	0.892	0.728
5	COc1nc(Cl)nc(Sc2ccccc2)n1C	0.0	0	0.0	0.0
5	COc1ccccc1C(=O)OCC(=O)Nc1ccc(Cl)cc1F	1.0	1	0.993	0.99
5	O=C(NCc1ccccc1)c1ccccc1NS(=O)(=O)c1ccc(Br)cc1	1.0	0	0.86	0.989
5	c1ccc(Nc2ncccc2C(c2ccccc2)c2cccs2)cc1	1.0	1	0.937	0.941
5	CCCCc1nc(CCCC)n(SCC(=O)N(Cc2ccccc2)C(C)C)n1	1.0	0	0.726	0.915
5	COc1ccc2c(c1)OC(=O)C1CCCC=C21	1.0	0	0.79	0.859
5	COc1ccc(CCNC(=O)CC2C(=O)N(C)C(=O)N2Cc2ccccn2)cc1	1.0	0	0.751	0.924
5	CCC(NS(=O)(=O)c1ccc(Br)cc1)C1CNC(=O)C1	1.0	1	0.928	0.819
5	O=S(=O)(NCC1(c2ccccc2)CCCCC1)c1ccccc1Cl	1.0	0	0.858	0.977
5	Cc1ccc(NC(=O)CSc2ccc(Cl)cc2)cc1	1.0	0	0.864	0.993
5	COc1ccc(C(=O)NCCc2ccc(Cl)cc2Cl)cc1Cl	1.0	0	0.81	0.989
5	CCOc1cccc(C2C(C(=O)Nc3ccc(OC)cc3)C(C)=Nc3ncnn32)c1	1.0	0	0.846	0.835
5	CC(C)(C)OC(=O)NCC(=O)NCc1ccc(Cl)cc1	1.0	1	0.958	0.989
5	Cc1cccc(C)c1NC(=O)COc1ccccc1C	1.0	1	0.95	0.992
5	CC(C)CCSc1ncnc2c1oc1ncccc12	1.0	1	0.947	0.928
5	CCOC(=O)C(C)=CC(C)=Cc1ccccc1O	1.0	0	0.811	0.956
5	O=S(=O)(c1ccc(F)cc1)c1cccc(O)c1	1.0	1	0.904	0.989
5	Oc1ccc2ccccc2c1CN1CCNCC1	1.0	0	0.791	0.982
5	O=c1cc(CCl)nc2ccccn12	1.0	0	0.685	0.972
5	O=C(Nc1cc(Cl)ccc1N1CCCCC1)c1cc(I)ccc1Br	1.0	0	0.843	0.978
5	CC=CCOc1ccc(C(=O)Nc2c(F)cc(F)cc2F)cn1	1.0	0	0.785	0.96
5	COc1ccc(CC(=O)Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)cc1	1.0	0	0.669	0.984
5	CC(C)(C)OC(=O)Nc1ccc(O)cc1	1.0	0	0.714	0.991
5	Cc1c(C)n(C(C)C)c(C)c(S(=O)(=O)NCCc2ccccc2)c1=O	1.0	0	0.829	0.954
5	CCC(=O)NCCc1ccccc1	1.0	0	0.756	0.995
5	CCOC(=O)c1ccc2nncn2n1	1.0	0	0.748	0.961
5	CC(C)CC(=O)NC(=S)Nc1ccccn1	1.0	1	0.901	0.979
5	CCOC(=O)c1ccc(NC(=O)CN(Cc2ccc(Cl)cc2)C2=CCOc3ccccc32)c1	0.0	0	0.0	0.0
5	Cc1nnc(-c2ccc(Cl)cc2)s1	1.0	0	0.877	0.986
5	CCCC(=O)NC(C)c1ccc(S(C)(=O)=O)cc1	1.0	0	0.871	0.973
5	NC(=O)CC(NC(=O)c1ccc(Cl)c(Cl)c1)C(=O)O	1.0	1	1.039	0.97
5	Clc1ccc(CC(Cc2ccccc2)c2ccccc2)cc1	1.0	1	1.031	0.98
5	O=C(O)c1nc(O)ncc1Cl	1.0	0	0.618	0.924
5	Cc1cccc(C)c1CN1CCCC(C(=O)N2c3ccccc3C(=O)N2)C1	1.0	0	0.859	0.891
5	Cc1cc(Cl)cc(Cl)c1S(=O)(=O)Nc1ccccc1S(=O)(=O)C(C)(C)C	1.0	0	0.893	0.96
5	COc1ncnc(NCc2ccc(Cl)cc2)c1C#N	1.0	1	1.088	0.974
5	CCC(C)(c1ccccc1)c1c(OC)cc(OC)c2c1OC(C)(C)C2	1.0	0	0.895	0.84
5	CC(=O)c1ccc(OC(c2ccccc2)c2ccccc2)cc1	1.0	0	0.89	0.99
5	COc1nccc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1C	1.0	1	0.934	0.977
5	O=C1C(Cl)=CC(=NS(=O)(=O)c2ccccc2)C(=O)C1Cl	1.0	0	0.851	0.791
5	O=C(Nc1ccc(F)cc1)c1cccc(Br)c1O	1.0	0	0.754	0.99
5	CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4sccc34)cc2)[nH]n1	1.0	0	0.692	0.927
5	Cn1c(-c2ccc(Br)cc2)nnc1Cl	1.0	0	0.822	0.974
5	O=C(NCC(=O)Nc1ccccc1N1CCCCC1)c1ccccc1	1.0	0	0.809	0.99
5	O=S(=O)(Nc1ccc(Cl)cn1)c1ccccc1Cl	1.0	1	0.974	0.985
5	CCC(C(=O)Nc1ccc(C)cc1C)n1cnc2c([nH]c3ccccc32)c1=O	1.0	0	0.871	0.915
5	Cc1ccc(NC(=O)CCc2ccc(S(=O)(=O)NC(=O)c3ccccc3)cc2)cc1	1.0	0	0.708	0.987
5	O=C(O)Cc1ccc(Oc2cccc(C(=N)N)c2)c2ccccc12	1.0	1	0.902	0.981
5	O=C(O)CCCc1ccc(Br)cn1	1.0	1	0.915	0.982
5	Oc1nc(CS(c2ccncc2)c2ccccc2)nc2ccccc12	1.0	0	0.0	0.642
5	Cc1ccccc1N1C(=O)c2cccnc2C1=O	1.0	1	1.038	0.984
5	COc1ccc(CC(=O)Nc2ncc(Br)s2)cc1	1.0	1	0.908	0.984
5	CNC(=S)N(Cc1ccco1)C(C)c1ccccn1	1.0	1	0.97	0.876
5	O=c1nc(NOCCO)c2ccccc2n1-c1ccncc1	1.0	1	0.9	0.94
5	Cn1c(=O)oc2ccccc21	1.0	0	0.607	0.985
