Epoch	SMILES	Valid	Desired	ROCS_CCR2	SA
4	C#Cc1cn2c(-c3ccc(C#N)cn3)cnc2c(NC(C(=O)O)c2ccc(F)cc2)n1	1.0	0	0.0	0.733
4	O=C(Nc1ccc(Cl)cc1)c1cnn(-c2ccc(Cl)cc2Cl)c1C(O)c1ccccc1Cl	1.0	0	0.0	0.92
4	Cc1cccc(CNC(=O)c2ccc(NC(=O)c3ccccc3)cc2)c1	1.0	0	0.734	0.993
4	Cc1cc(Nc2ccc(Cl)c(Cl)c2)c2ccccc2n1	1.0	1	1.077	0.987
4	Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)Cc1ccc(Br)cc1	1.0	1	0.951	0.882
4	O=C(Nc1nnc(S(=O)(=O)N2CCCCC2)s1)c1ccccc1F	1.0	0	0.792	0.973
4	O=S(=O)(NCC1CCC(CNc2ccccc2F)CC1)c1ccccc1Cl	1.0	0	0.683	0.975
4	COc1c(O)cc(Br)c2cc(C)occ12	0.0	0	0.0	0.0
4	Oc1cc(CSc2ccccc2)nc(N2CC(Cc3ccccc3)C2)n1	1.0	0	0.793	0.964
4	Cc1cc(C)n(C(=O)c2ccc(S(C)(=O)=O)cc2)n1	1.0	1	0.923	0.98
4	O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccco1)Cc1ccco1	1.0	1	0.953	0.977
4	Cc1cnc(C)n1-c1ccc(C(=O)N2CCCCCC2)cc1	1.0	1	1.054	0.979
4	O=C(CSc1nc2ccccc2c(=O)n1CC1CCCO1)NO	1.0	1	1.122	0.933
4	COc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1	1.0	1	0.955	0.994
4	COc1cccc(C(=O)NCc2ccccc2)c1	1.0	1	0.96	0.995
4	Cc1ccc(Nc2ccc(Br)cn2)cc1	1.0	0	0.89	0.99
4	COc1ccc(C(=O)Nc2ccc(OC(C)C)cc2)c(O)c1	1.0	1	0.94	0.99
4	CC=C(C)C(=O)NCCN1CCOCC1	1.0	0	0.771	0.967
4	Cc1ccc(C)c(C=NNC(=O)CSc2ncccn2)c1	1.0	1	0.968	0.97
4	Cc1cc(C)nc(Sc2ncnc3[nH]cnc23)n1	1.0	1	1.068	0.908
4	COc1ccc(S(=O)(=O)NC(=O)COc2ccccc2C)cc1	1.0	0	0.879	0.988
4	COc1ccc(C=C(C(=O)Nc2cc(OC)c(C(C)=O)c(Cl)c2)C(C)C(=O)c2ccccc2)cc1	1.0	0	0.0	0.871
4	Clc1ccc(CSCC(c2ccc(Cl)cc2)C2SC(=O)NC2=O)cc1	1.0	1	0.94	0.795
4	O=C(CSSc1ccc2ccccc2n1)NO	1.0	1	0.921	0.944
4	CC(C)(C)c1cc(NC(=O)c2ccc(F)cc2)n(-c2cccc(Cl)c2)n1	1.0	0	0.899	0.981
4	CCc1oc(C(=O)NN)c(C)c1Sc1cccc(Cl)c1	1.0	1	1.07	0.917
4	NCC(=O)c1ccc(-c2ccc(Cl)cc2)s1	1.0	1	1.106	0.98
4	COc1ccc(NC(=O)CN(C)CC(=O)NC(C)c2ccc(Cl)cc2Cl)cc1	1.0	1	0.935	0.959
4	NC(=O)COc1cccc(N2C(=O)CCC2=O)c1	1.0	0	0.889	0.981
4	O=C(CCCc1ccccc1)c1cn(Cc2ccc(Cl)cc2)c2ncccc12	1.0	1	0.98	0.979
4	COc1cc(C(=O)NC2CCN(C)CC2)cc2ncccc12	1.0	1	0.945	0.981
4	CC1(C)OC(=O)C(=Cc2ccc(C(=O)NCCO)cc2)N2CC(C)OC(=O)C12	1.0	0	0.821	0.681
4	Cc1cc(Cl)ccc1COc1ccc(S(=O)(=O)N2CCC(C)(C)C=N2)cc1	1.0	0	0.737	0.918
4	CCOC(=O)NCc1ccc2[nH]c3c(c2c1)CCCC3NC(=O)c1cccc2oc(O)nc12	1.0	0	0.0	0.819
4	CCN(CC)S(=O)(=O)c1ccc(Nc2nccc(-c3sc(=O)n(C)n3)n2)cc1	1.0	0	0.749	0.935
4	O=C1C(c2ccc(O)cc2)sc2ccccc21	1.0	1	1.059	0.93
4	CN(C)S(=O)(=O)c1cccc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c1	1.0	0	0.774	0.983
4	CCCC(=O)Nc1cncc(-c2cccc(Cl)c2)c1	1.0	0	0.894	0.986
4	Cc1ccnc(Oc2ccc(-c3ccnc(Cl)c3)cc2Cl)n1	1.0	1	0.947	0.966
4	Cc1ccc(C)c(C(=O)CC(=O)Nc2sc3c(c2C#N)CCCC3)c1	1.0	1	0.928	0.964
4	COCCOc1ccccc1N1C(=O)C(=O)C(C)C1=O	1.0	1	1.032	0.917
4	Cc1ccc(S(=O)(=O)N=C(Nc2cccc(C(=O)O)c2)c2ccccc2)cc1	1.0	0	0.835	0.979
4	O=C(CSc1nnc(Nc2ccccc2)s1)NN=Cc1cccnc1	1.0	0	0.804	0.97
4	CN(C)S(=O)(=O)NC(=O)c1ccc(CNC(=O)c2ccccc2)cc1	1.0	0	0.752	0.987
4	COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(Cl)cccc2Cl)n1	1.0	0	0.0	0.951
4	Nc1nc(-c2ccc(F)cc2)cc(C(F)(F)F)n1	1.0	1	0.963	0.979
4	COc1ccc(C2=NN(C(=O)CCC(=O)O)C(c3ccccc3)C2)cc1	1.0	0	0.882	0.954
4	CN(C)C(=O)CC(c1ccccc1)c1ccccc1	1.0	1	1.207	0.99
4	COC(=O)c1ccc(C(=O)c2ccc(C(F)(F)F)cc2C(=O)c2cccc(OC)c2O)cc1	1.0	0	0.0	0.97
4	Cc1nc(N2CCN(C)CC2)c2c(CC(=O)O)cccc2n1	1.0	0	0.888	0.966
4	Cc1ccc(C)c(-c2nc(C)sc2CC(=O)O)c1	1.0	1	1.012	0.971
4	COc1ccc(C(=O)Nc2cccc(C(=O)C(C)=O)c2)cc1	1.0	0	0.825	0.99
4	COC(=O)C1CSCC1=Nc1cccc(Cl)c1O	1.0	1	0.933	0.691
4	COc1cc(Nc2nc(N)n(CC(=O)c3ccccc3)c2S)cc(OC)c1	1.0	0	0.835	0.948
4	Nc1ccc(S(=O)(=O)N2CCOCC2)cc1	1.0	1	0.936	0.988
4	O=C(Cc1ccccc1)NCC(Cc1ccccc1)C(F)(F)F	1.0	1	0.975	0.958
4	O=C(Nc1cccc(Cl)c1)c1ccc(NC(=O)c2ccco2)cc1	1.0	0	0.702	0.99
4	CC(=NNC(=O)c1ccccn1)c1cc(Cl)ccc1Cl	1.0	0	0.869	0.979
4	O=C(c1ccc(O)cc1O)c1ccccc1O	1.0	1	0.966	0.986
4	Cc1cc(C(=O)O)nc2ccccc12	1.0	0	0.806	0.989
4	CCCCC(=O)c1cnc2ccc(Cc3ccccc3)cc2c1O	1.0	0	0.878	0.975
4	Nc1cccc(-c2cncc(NS(=O)(=O)c3ccc(Cl)cc3)c2)c1	1.0	1	0.966	0.982
4	Cc1cccc(NC(=O)CN(C)CC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)c1	1.0	0	0.0	0.98
4	CC=Cc1cc(O)c2c(c1)C(=O)CC(c1ccc(O)cc1O)O2	1.0	1	0.95	0.798
4	Cc1cccc(C)c1Oc1ncc(CN2CCC(OC(=O)N3CCCCC3)CC2)cc1Cl	1.0	0	0.0	0.953
5	Cc1cnn(C(=O)CN2CCCCC2)c1	1.0	1	0.996	0.961
5	Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1	1.0	0	0.772	0.991
5	CCc1nnc(NS(=O)(=O)c2ccc(Br)cc2)s1	1.0	1	0.974	0.978
5	COc1ccc(OC(=O)N(C)CCN(C)C)c(Cl)c1	1.0	1	0.916	0.978
5	Nc1ccccc1NC(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.839	0.991
5	O=S(=O)(c1cccc(F)c1)c1ccc(O)cc1	1.0	0	0.859	0.989
5	NCCCNC(=NO)c1ccccc1	1.0	0	0.807	0.967
5	COc1ncccc1CNC(=O)Nc1cccc(Cl)c1	1.0	1	0.928	0.986
5	COC(=O)CSc1nnc(-c2ccc(C)cc2)n1CC	1.0	1	0.986	0.984
5	O=C1CCc2ccccc2N1Cc1ccccc1	1.0	1	1.139	0.991
5	Nc1[nH]c2cccc(Br)c2c1C(=O)c1ccc(Cl)cc1Cl	1.0	1	0.978	0.956
5	Cc1cccc(OS(=O)(=O)c2ccc(Cl)cc2)n1	1.0	1	1.005	0.979
5	O=S(=O)(Nc1nc2ccccc2nc1Nc1ccc(F)c(F)c1)c1ccc(F)cc1F	1.0	0	0.0	0.967
5	O=C(CC=S(O)(O)=Cc1ccccc1)N1CCOCC1	1.0	0	0.862	0.886
5	O=C(NC1CCCCC1)Oc1ccccc1C(=O)Nc1ccc(CN2CCCCC2)cc1	1.0	0	0.0	0.979
5	Cc1cccc(C)c1NC(=O)NCCc1ccc(Cl)cc1	1.0	0	0.859	0.99
5	O=C(O)Cc1ccc(NS(=O)(=O)c2ccccc2)cc1	1.0	0	0.864	0.992
5	O=[N+]([O-])c1cccc(COc2cccc(NS(=O)(=O)c3ccc(O)cc3)c2)c1	1.0	0	0.832	0.982
5	COc1ccc(S(=O)(=O)NCCc2ccccn2)cc1C	1.0	0	0.89	0.985
5	Cc1ccc(C)c(S(=O)(=O)N2CCCCCC2)cc1	0.0	0	0.0	0.0
5	O=C(O)c1ccc(Cl)cc1COS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1	1.0	0	0.735	0.979
5	Cc1nc(-c2ccncc2)c(-c2ccccc2)n1C1CCCCC1	1.0	1	1.092	0.973
5	O=C(NC(=O)c1ccc(Cl)cc1)Nc1ccccc1C(=O)N1CCCCC1	1.0	0	0.812	0.987
5	Fc1cccc(NC(=S)NCc2ccccn2)c1	1.0	1	1.038	0.987
5	Cc1ccc(C)c(S(=O)(=O)N2CCCCC2)c1	1.0	1	0.916	0.989
5	Cc1cccc(N2CCN(C(=O)C3CCC(C)(c4ccccc4)CC3)CC2)c1C	1.0	0	0.844	0.967
5	Nc1nc(Cl)ccn1	1.0	0	0.714	0.963
5	CN(C)Cc1ccn(C2=CCCN(C(=O)c3ccccc3)C2)n1	1.0	1	0.929	0.934
5	Cc1c(Cl)c(C(=O)NC(C)c2cccc(F)c2)cn1C	1.0	1	0.931	0.92
5	CC(=O)NCCc1cc(OCCCN2CCCCC2)ccc1O	1.0	0	0.82	0.98
5	CN(C(=O)CCc1ccccn1)C1CCCN(C(=O)c2cccs2)C1	1.0	0	0.793	0.926
5	COc1ccc(CC(=O)Nc2ccc(F)c(F)c2)cc1	1.0	1	0.933	0.993
5	COc1ccccc1NC(=O)Nc1cccc(C)c1	1.0	0	0.85	0.994
5	CCc1nc(N)nc(N)c1C(=O)c1ccc(Cl)cc1	1.0	1	1.214	0.971
5	CCCC1CCc2nc(N)nc(O)c2C1	1.0	1	0.964	0.825
5	CC(C)C(=O)OCC1(CO)CCCC1=Cc1ccc(C(F)(F)F)c([N+](=O)[O-])c1	1.0	0	0.847	0.701
5	O=C1C(=CNc2cccc(F)c2)CCc2ccccc21	1.0	1	0.995	0.976
5	Cc1nc(O)c2cc(C(c3cccc(Cl)c3)c3ccc(Cl)c(F)c3)oc2c1C(=O)O	1.0	0	0.874	0.802
5	COc1cc(C(=O)NCCC(=O)NC(C)C)cc(OC)c1OC	1.0	0	0.845	0.986
5	CS(=O)(=O)c1ccc(-c2nc(Cl)nc3[nH]cnc23)cc1	1.0	0	0.882	0.944
5	COc1cc(C)ccc1Oc1ccc(Cl)cc1C1(C)NC(=O)NC1=O	1.0	1	1.04	0.916
5	O=C(O)CC(NC(=O)Cc1cnc(Cl)c(Cl)c1)c1ccc(Cl)cc1	1.0	1	0.995	0.942
5	COc1ccc(Cc2ccc(OC)cc2)cc1S(=O)(=O)NCC(C)O	1.0	0	0.83	0.956
5	Cc1cc(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2n1	1.0	0	0.852	0.987
5	O=C(O)Cc1nn(Cc2nc3cc(Cl)c(Cl)cc3s2)c2ccccc12	1.0	0	0.89	0.954
5	Cc1cc(C)c2nc(O)c(CN(C)C)c(CO)c2c1	1.0	1	0.947	0.926
5	O=S(=O)(C(O)CS(=O)(=O)c1ccc(C(F)(F)P(=O)(O)O)cc1F	0.0	0	0.0	0.0
5	CCC(C)(C)NC(=O)C(c1ccc(O)cc1)N1Cc2ccccc2C1=O	1.0	1	0.916	0.915
5	CC(=O)Oc1ccc(C2nc3ccccc3N(CC(=O)c3ccccc3)C2=O)cc1	0.0	0	0.0	0.0
5	COC(=O)CCCCCCC(=O)Nc1ccc(C(=O)Nc2cccc(C)c2)cc1	1.0	0	0.653	0.987
5	Nc1cccc(C(=O)Nc2cccc3ccccc23)c1	1.0	1	0.984	0.992
5	Cc1nn(CC(=O)NCCN2CCOCC2)c(C)c1[N+](=O)[O-]	1.0	0	0.822	0.968
5	Cc1ccc(-c2ccc(C(=O)N(C)C)cc2)cc1	1.0	1	1.159	0.994
5	O=C(O)CCC(=O)NNC(=O)c1ccccc1F	1.0	0	0.873	0.989
5	COc1cccc(C(=O)CC(=O)c2ccc(F)cc2)c1	1.0	1	1.031	0.99
5	COc1cc(C=C(C#N)C(=O)Nc2ccc(O)cc2)cc(O)c1O	1.0	0	0.841	0.969
5	CCc1nn(C(C)C)cc1C=C1C(=O)N(C)C(=O)N(C)C1=O	1.0	1	0.946	0.883
5	O=C1c2ccc(-c3ccc(Cl)cc3)cc2C(=O)N1c1ccccc1	1.0	1	0.92	0.989
5	CC(=O)Nc1ccc(S(=O)(=O)N(C)CCc2ccccc2)cc1	1.0	0	0.882	0.989
5	COc1ccc(C(=O)Cc2ccccc2-c2ccc(OC)c(Oc3ccccc3)c2)cc1	1.0	0	0.0	0.984
5	O=C(Nc1ccc2c(c1)OCCO2)c1ccc(S(=O)(=O)N2CCOCC2)cc1	1.0	0	0.669	0.981
5	COc1ncnn(-c2ccc(Cl)cc2)c1N	0.0	0	0.0	0.0
5	O=C(Nc1nnc(Nc2ccc(F)cc2)s1)c1ccc(F)cc1Cl	1.0	0	0.812	0.981
5	O=C(Nc1ccccc1C(=O)Nc1ccccc1)c1ccccc1	1.0	0	0.894	0.994
5	C[N+](C)(CCCNCC(=O)Nc1ccccc1F)Cc1nccs1	1.0	0	0.665	0.936
5	CC(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1	1.0	1	1.037	0.991
5	Cc1ccc(S(=O)(=O)Nc2nnc(C)n2C)cc1	1.0	1	1.004	0.97
5	CC(=O)NC(=S)NCc1ccccc1	1.0	1	0.915	0.989
5	COc1ccc(NS(=O)(=O)c2cccc(C(=O)O)c2)cc1	1.0	0	0.851	0.992
5	CC(=O)c1ccccc1	1.0	0	0.764	0.997
5	O=S(=O)(Cc1ccc(Cl)cc1Cl)c1ccc(Br)nc1	1.0	1	0.931	0.969
5	Nc1nc(C(=O)NCc2cccc(F)c2)cc(-c2ccccc2)n1	1.0	0	0.799	0.984
5	Nc1nc(O)cc(-c2ccc(O)cc2)n1	1.0	0	0.835	0.972
5	CC(=O)NCC(N)Cc1ccc(F)cc1	1.0	0	0.893	0.965
5	CC(C)(C)c1cc(S(=O)(=O)Nc2ccccc2C(F)(F)F)cs1	1.0	1	0.986	0.953
5	CCC(c1ccc(OCC(=O)O)c2ccccc12)c1ccc(Br)cc1	1.0	1	1.033	0.949
5	Cc1cc(C)cc(N2CC3(CCC(N)c4ccccc43)OCC2C)c1	1.0	1	0.959	0.408
5	Cc1cc(=O)nc(N2CCN(C(=O)c3ccc(Cl)cc3)CC2)n1C	1.0	0	0.885	0.971
5	O=S(=O)(Nc1nc[nH]n1)c1ccc(Cl)c(Cl)c1	1.0	1	0.997	0.925
5	Cc1ccc(NC(=O)CN2CCc3ccccc3C2)c(C)c1	1.0	1	0.925	0.988
5	Cc1ccc(C)n1N1C(=O)c2ccccc2C1=O	1.0	1	1.11	0.963
5	O=C(CCCCNC(=O)c1ccccc1)CCc1ccccc1Cl	1.0	1	0.939	0.988
5	CCOc1ccc(C2NC(=O)CCC2[N+](=O)[O-])cc1OC	1.0	1	0.901	0.849
5	O=C(NCC(c1ccccc1)c1ccc(Br)cc1)c1ccccc1	1.0	0	0.892	0.977
5	Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCCCC2)CC1	1.0	0	0.897	0.94
5	Cc1ccccc1NC(=N)Nc1cc(Cl)cc(Cl)c1O	1.0	0	0.848	0.962
5	Cc1cc(C)nc(N2CC3CCN(C(=O)c4ccc5ccc(C)nc5n4)CC32)c1N	1.0	0	0.877	0.695
5	Cc1cccc(CCOc2cccnc2C(=O)c2ccccc2)c1	1.0	1	1.045	0.985
5	O=C(Cc1ccc(Cl)c(Cl)c1)N1CCOCC1	1.0	1	1.113	0.987
5	CC1=NC(C)=C(C(=O)O)C(C)C1	1.0	0	0.816	0.765
5	O=S(=O)(c1cccc(Cl)c1)c1ccccc1	1.0	0	0.87	0.992
5	COc1cc(C)ccc1Oc1ccc(NC(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.801	0.991
5	CC(C)c1nnc(SCc2ccc(Cl)cc2Cl)n1N	1.0	1	0.967	0.965
5	COc1ccc(C(=O)N2CCCC2C(=O)N2CCCC2C(=O)c2ccccc2)cc1C(F)(F)F	1.0	0	0.0	0.867
5	CCCCCCCCCC(=O)C(O)c1ccc(O)cc1F	1.0	0	0.825	0.925
5	Nc1cnc(CN2CCCC(C(=O)c3ccc(F)cc3C(F)(F)F)C2)cn1	1.0	1	0.914	0.871
5	c1ccc(CN2CCN(CCCc3ccccc3)CC2)cc1	1.0	0	0.787	0.993
5	Cc1ccc(O)c(C(=O)C2CCN(C(=O)OCc3ccc(Cl)cc3)CC2)c1	1.0	0	0.784	0.979
5	O=C(NCc1ccccn1)c1ccc(CSc2nc3cccnc3n2Cc2ccccc2)cc1	1.0	0	0.0	0.973
5	CCOc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1	1.0	0	0.787	0.994
5	O=S(=O)(Cc1cccc(Br)c1)CCc1cccc(C(F)(F)F)c1	1.0	0	0.808	0.976
5	CC(=O)Nc1cncc(-c2ccc(C(F)(F)F)cc2)n1	1.0	1	0.955	0.977
5	CC(C)c1ccccc1NS(=O)(=O)c1cccs1	1.0	1	1.041	0.984
5	Cc1cnnn1CC(=O)c1ccnc2ccccc12	1.0	1	0.975	0.961
5	Cc1cc(=O)oc2cc(NS(=O)(=O)c3ccccc3)ccc12	1.0	1	0.949	0.985
5	O=S(=O)(NCCCc1c[nH]cn1)c1ccc(Cl)cc1	1.0	1	0.976	0.966
5	Cc1ccc(C(=O)OC(Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(Cl)cc2)cc1	1.0	1	0.98	0.881
5	CS(=O)(=O)CC(=O)NCc1ccccn1	1.0	0	0.83	0.98
5	CC(=O)N(C)c1cccc(SC2=C(O)Cc3ccccc3N2Cc2ccccc2)c1	1.0	0	0.85	0.931
5	COc1cc(C=C(C#N)C(=O)Nc2ccc(C(=O)O)cc2)ccc1O	1.0	0	0.823	0.98
5	COC(=O)C(c1ccc2c(c1)OCO2)c1cc(Br)c2c(c1)OC(C)(C)C(=O)C2=O	1.0	1	0.936	0.775
5	O=C(C(=S)N1CCOCC1)c1ccccc1	1.0	1	1.048	0.974
5	O=C(CCSCc1cccc(C(=O)O)c1)NO	1.0	0	0.764	0.979
5	Cc1cc(-c2cccnc2O)c2ccccc2n1	1.0	1	0.978	0.973
5	Cc1onc(C(=O)NCc2ccccc2)c1[N+](=O)[O-]	1.0	1	0.983	0.977
5	Cc1c(Oc2cccc(Cl)c2)cccc1C(=O)O	1.0	1	1.021	0.989
5	CNS(=O)(=O)c1ccc(C)cc1	1.0	0	0.757	0.993
5	CC(=O)NC1(C(=O)Nc2nc(C)cs2)CCCC1	1.0	0	0.895	0.954
5	Cc1ncc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)NCC3)c2)cn1	1.0	0	0.824	0.79
5	COc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1	1.0	0	0.877	0.99
5	COC(=O)CN(C)C(=O)C(C)Oc1cc(Cl)ccc1Cl	1.0	1	0.909	0.946
5	CC(C)(C)c1ccc(C=C(C(=O)NCCc2ccc(C(=O)Nc3ccccc3C(=O)O)cc2)c2ccncc2)cc1	1.0	0	0.0	0.956
5	O=S(=O)(c1cccc(C(=S)N2CCCCCC2)c1)N1CCCC1	1.0	1	0.996	0.978
5	CCOCCCn1c(=S)[nH]c2cc(Cl)ccc2c1=O	1.0	1	0.981	0.973
5	COc1ccccc1NC(=O)CN(C)S(=O)(=O)c1ccc(F)cc1	1.0	0	0.811	0.988
5	Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1NC(=O)c1ccc(OCc2ccccc2C)cn1	1.0	0	0.0	0.97
5	O=C(CNC(=O)c1ccccc1Br)NN=C(CO)c1ccccc1	1.0	0	0.809	0.973
5	CN(C(=O)C1CCCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1)Cc1ccccc1	1.0	0	0.873	0.95
5	Cc1ccc(CN2CCCC2CNC(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.889	0.971
5	CCCN(C(=O)C1CCC1)c1c(C)nc2n(Cc3ccc(F)cc3)c(C)nc12	0.0	0	0.0	0.0
5	CC(c1cccc(C(F)(F)F)c1)c1cc(O)c(O)nc1[S+]([O-])CCCCC(=O)O	1.0	0	0.0	0.443
5	Cc1ccccc1C1C2C(=O)CC(C)(C)C2C(=O)C1=O	1.0	1	1.099	0.613
5	CCOc1nc(C(=O)CC(=O)O)c(C(=O)O)cc1CN	1.0	0	0.821	0.931
5	CCc1ccc(C2=C(C(=O)c3cnc(O)nc3)C(=O)c3ccccc3C2=O)cc1	1.0	1	0.995	0.933
5	Cn1ccnc1Cc1ccc(C(=O)c2ccc(F)cc2F)cc1	1.0	0	0.882	0.979
5	COc1ncc(Cl)nc1C(=O)Nc1nc(C)c(C(=O)NCc2cccc(N(C)C)c2)n1	0.0	0	0.0	0.0
5	Cc1ccc(C(=O)C(C)N)c(C)c1	1.0	0	0.842	0.962
5	Cc1ccccc1OCC(=O)Nc1nnc(SCc2ccccc2)s1	1.0	0	0.775	0.985
5	Nc1[nH]nc2ncc(Cl)cc12	1.0	0	0.713	0.928
5	OC1C(c2ccccc2)CC(C2CCCCC2)S1	1.0	1	1.162	0.711
5	Cc1ccc(C(=O)COC(=O)CCC(=O)NCCN2CCOCC2)cc1	1.0	0	0.753	0.981
5	O=S(=O)(c1ccc(Cl)cc1)N1CCCCCCC1	1.0	1	0.982	0.992
5	NS(=O)(=O)c1ccc(C(=O)NCCSCc2ccco2)cc1	1.0	0	0.787	0.978
5	Cc1ccc(S(=O)(=O)NCCCCN2CCCCC2)cc1	1.0	0	0.847	0.988
5	COc1ccc2c(c1)c(CC(=O)O)cn2S(C)(=O)=O	1.0	0	0.846	0.968
5	COc1cc(OCc2cccc(OC3OC(C)C(OC(C)C)C(O)C(OCCF)C3O)c2)c2ccccc2n1	1.0	0	0.0	0.391
5	CN1c2ccccc2C(=O)c2ccccn12	0.0	0	0.0	0.0
5	O=C(NC1CCCCN(Cc2ccc(Cl)cc2)C1=O)c1ccc(Cl)cc1	1.0	0	0.864	0.965
5	O=c1ccccn1CSc1nc2ccc(Cl)cc2c(=O)n1Cc1ccccc1	1.0	1	1.04	0.968
5	COc1ccc(C(=O)CC(=O)C(=O)c2ccccn2)cc1F	1.0	0	0.859	0.97
5	CC(C)(C)NS(=O)(=O)c1ccc(C(=O)OC(C)C(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.756	0.955
5	CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1cc[nH]c1	1.0	1	0.955	0.953
5	CNC(=O)COC(=O)C(Cc1ccccc1)NC(C)=O	1.0	1	0.914	0.97
5	COc1cccc(COc2cccc(C(=O)NN=O)c2O)c1	1.0	0	0.833	0.974
5	CC(=O)Nc1ccc(Sc2ccc(Cl)nc2)c(C)c1	1.0	1	1.032	0.973
5	COc1ccccc1C(=O)Nc1ccc(-c2nc3c(c(N4CCOCC4)n2)CS(=O)(=O)CC3)cc1	1.0	0	0.0	0.944
5	c1ccc(Cc2nnnn2Cc2ccccc2)cc1	1.0	1	1.038	0.989
5	Oc1cccc(-c2nc(N3CCCC3)c3ncn(CCN)c3n2)c1	1.0	0	0.836	0.955
5	CCC(Nc1nc(N)nc(N)c1C#N)c1nc2c(Cl)ccc(Cl)c2c(=O)n1-c1ccccc1	1.0	0	0.0	0.814
5	Cc1cc([N+](=O)[O-])ccc1S(=O)(=O)N(C)N=Cc1cnn2ccc(Cl)nc12	1.0	0	0.884	0.862
5	Cc1cccc(Cc2cncc(-c3cccc(C#N)c3)c2)n1	1.0	1	0.968	0.973
5	O=c1ccn(CCCCNC(c2ccccc2)(c2ccccc2)c2ccccc2)n1	0.0	0	0.0	0.0
5	O=S(=O)(N=C(c1ccccc1)N1CCCCC1)c1ccccc1	1.0	1	0.932	0.98
5	Cc1ccccc1N=c1c(N(C)C)ccnc1O	0.0	0	0.0	0.0
5	C=c1c(=Cc2c(O)nc(O)nc2O)no[n+]1[O-]	0.0	0	0.0	0.0
5	O=S(=O)(c1ccccc1)N1CCC(O)(c2ccccc2)CC1	1.0	1	1.023	0.984
5	Clc1ccc2c(c1Cl)C(=O)N(CCSS(C)(=O)=O)S2	1.0	1	1.042	0.811
5	COc1ccc(S(=O)(=O)NC(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.927	0.992
5	O=S(=O)(NC1CCCCCCC1)c1ccc(Cl)cc1	1.0	1	0.909	0.989
5	O=C(Nc1ccccc1)c1ccc(CN2CC(Cc3ccccc3)N(C(=O)OCc3ccc(F)cc3)C2=O)cc1	1.0	0	0.0	0.911
5	ON=Cc1ccc(O)cc1	1.0	0	0.735	0.979
5	Fc1ccc(CNC(=S)c2ccc(Cl)cc2)cc1	1.0	1	1.299	0.989
5	O=C(NC1CCCCC1)OCCCc1ccccc1Cl	1.0	1	0.943	0.985
5	Nc1nnc(S)nc1CO	1.0	0	0.813	0.645
5	O=S(=O)(NC1CCCCC1)C1CCC1	1.0	1	0.913	0.975
5	Cc1ccc(C)c(S(=O)(=O)NCC(=O)O)c1	1.0	0	0.847	0.985
5	COc1ccc(S(=O)(=O)NCC(=O)O)cc1	1.0	0	0.83	0.99
5	COc1cccc(CC2=NC(=O)c3cccnc3N2)c1	1.0	1	1.11	0.976
5	Cc1ccc(C)c(C(=O)c2cc(Cl)ccc2OC)c1	1.0	1	1.016	0.99
5	Cc1ccc(CSc2nc(O)c(C)c(C(C)C)n2)cc1	1.0	1	1.028	0.962
5	O=S(=O)(Nc1ccc(Cl)c(Cl)c1)c1cccc(Cl)c1Cl	1.0	1	0.981	0.985
5	O=C(Cc1cccc(Cl)c1)Nc1ccc(OC(F)(F)F)cc1	1.0	0	0.836	0.989
5	COc1ccc(NNC(=O)c2ccccc2C(=O)O)cc1	1.0	0	0.856	0.989
5	Cc1n[nH]c(C)c1S(=O)(=O)N1CCC(O)(c2ccccc2)CC1C	1.0	1	0.95	0.76
5	Cc1nn(C)cc1S(=O)(=O)N1C(C)CNCC1C	1.0	1	0.914	0.71
5	O=C(CSc1nnc(Cc2cccc(F)c2)n1Cc1ccccc1)NC1CCCCC1	1.0	0	0.0	0.975
5	CCOC(=O)c1ccc(O)cc1	1.0	0	0.813	0.994
5	O=c1c2cccnc2n(Cc2cccc(Cl)c2)n1Cc1ccccc1	1.0	1	1.109	0.972
5	CC(=N)CC(=O)NC(C(=O)N1CCCC1C(=O)Nc1ccccc1S)C1CCCCC1	1.0	0	0.0	0.748
