Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	FitTverskyCombo	FitTversky	FitColorTversky	RefTverskyCombo	RefTversky	RefColorTversky	ColorScore	Overlap	Unnamed: 14	Active
ZINC01893381_22	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1322	0.455	0.35	0.104	1.489	1.191	0.298	0.47	0.332	0.138	-3.83	1898.334		0
ZINC03416473_104	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1323	0.455	0.314	0.141	1.539	1.148	0.39	0.483	0.301	0.181	-5.018	1722.687		0
ZINC03457576_128	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1321	0.455	0.335	0.12	1.518	1.161	0.357	0.473	0.32	0.153	-4.243	1830.114		0
ZINC00841069_148	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1320	0.455	0.39	0.065	1.37	1.178	0.192	0.458	0.369	0.089	-2.463	2112.596		0
ZINC01821508_188	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1318	0.455	0.339	0.117	1.407	1.077	0.33	0.484	0.331	0.153	-4.238	1894.423		0
ZINC00594557_70	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1319	0.455	0.34	0.115	1.511	1.148	0.363	0.469	0.326	0.144	-3.966	1863.661		0
ZINC01856560_162	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1334	0.454	0.352	0.102	1.513	1.225	0.288	0.467	0.331	0.136	-3.775	1892.46		0
ZINC03449087_89	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1335	0.454	0.355	0.099	1.534	1.216	0.318	0.46	0.334	0.126	-3.484	1907.602		0
ZINC04110642_6	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1341	0.454	0.314	0.14	1.426	1.057	0.37	0.492	0.309	0.184	-5.094	1766.315		0
ZINC03596757_10	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1340	0.454	0.362	0.091	1.342	1.11	0.232	0.481	0.35	0.131	-3.645	2005.302		0
ZINC03951910_127	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1337	0.454	0.312	0.142	1.427	1.094	0.333	0.503	0.304	0.199	-5.551	1737.512		0
ZINC02952670_24	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1336	0.454	0.31	0.144	1.379	1.0	0.379	0.5	0.311	0.188	-5.23	1783.89		0
ZINC02928057_20	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1339	0.454	0.333	0.121	1.397	1.072	0.324	0.487	0.325	0.162	-4.483	1864.157		0
ZINC00598345_112	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1338	0.454	0.343	0.111	1.581	1.266	0.315	0.466	0.32	0.146	-4.046	1828.766		0
ZINC02579074_98	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1326	0.454	0.352	0.102	1.454	1.162	0.292	0.471	0.335	0.135	-3.747	1920.291		0
ZINC02940728_62	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1327	0.454	0.336	0.118	1.634	1.261	0.373	0.461	0.314	0.148	-4.075	1792.635		0
ZINC00787127_47	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1333	0.454	0.322	0.132	1.437	1.075	0.362	0.486	0.315	0.172	-4.757	1802.247		0
ZINC03889343_99	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1332	0.454	0.285	0.169	1.428	0.971	0.457	0.499	0.288	0.212	-5.862	1647.652		0
ZINC03980048_185	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1331	0.454	0.338	0.116	1.411	1.11	0.301	0.486	0.327	0.16	-4.435	1871.147		0
ZINC02297647_64	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1330	0.454	0.339	0.115	1.322	1.028	0.295	0.495	0.336	0.159	-4.429	1926.381		0
ZINC00580494_187	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1329	0.454	0.359	0.094	1.532	1.207	0.324	0.456	0.338	0.117	-3.237	1935.976		0
ZINC03817914_37	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1328	0.454	0.305	0.149	1.562	1.073	0.489	0.476	0.299	0.177	-4.879	1709.181		0
ZINC01124510_27	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1353	0.453	0.325	0.128	1.47	1.098	0.372	0.479	0.316	0.164	-4.524	1807.134		0
ZINC01549974_94	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1352	0.453	0.349	0.105	1.506	1.221	0.285	0.47	0.328	0.142	-3.936	1874.945		0
ZINC03838808_41	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1343	0.453	0.314	0.138	1.518	1.152	0.367	0.484	0.302	0.182	-5.051	1724.115		0
ZINC02965443_63	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1350	0.453	0.347	0.105	1.426	1.109	0.317	0.472	0.336	0.136	-3.769	1923.692		0
ZINC03936343_135	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1342	0.453	0.339	0.114	1.383	1.075	0.308	0.484	0.331	0.153	-4.245	1898.804		0
ZINC03055699_71	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1349	0.453	0.341	0.112	1.495	1.159	0.336	0.47	0.325	0.144	-3.987	1862.188		0
ZINC03493448_68	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1354	0.453	0.378	0.075	1.415	1.182	0.233	0.458	0.357	0.1	-2.771	2046.678		0
ZINC02660391_79	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1351	0.453	0.352	0.101	1.457	1.166	0.29	0.47	0.335	0.135	-3.733	1917.004		0
ZINC02291655_65	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1348	0.453	0.328	0.124	1.49	1.171	0.319	0.483	0.313	0.169	-4.711	1792.219		0
ZINC03819552_35	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1345	0.453	0.341	0.112	1.46	1.18	0.28	0.481	0.324	0.158	-4.391	1851.417		0
ZINC03422557_84	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1346	0.453	0.33	0.123	1.485	1.138	0.347	0.478	0.317	0.161	-4.45	1813.463		0
ZINC03951910_134	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1344	0.453	0.342	0.11	1.44	1.174	0.266	0.485	0.326	0.159	-4.433	1864.221		0
ZINC03968466_151	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1347	0.453	0.313	0.14	1.298	0.973	0.325	0.514	0.316	0.197	-5.512	1813.577		0
ZINC00882604_198	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1355	0.452	0.327	0.125	1.548	1.163	0.385	0.469	0.313	0.156	-4.314	1789.581		0
ZINC03867339_26	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1357	0.452	0.321	0.131	1.366	1.016	0.35	0.493	0.319	0.174	-4.828	1829.234		0
ZINC03969853_98	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1356	0.452	0.359	0.093	1.514	1.231	0.283	0.458	0.336	0.122	-3.367	1921.215		0
ZINC03964139_111	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1365	0.452	0.349	0.103	1.422	1.126	0.296	0.473	0.336	0.137	-3.792	1923.629		0
ZINC02689023_96	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1364	0.452	0.337	0.115	1.437	1.111	0.325	0.478	0.326	0.152	-4.197	1867.459		0
ZINC04236675_27	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1363	0.452	0.349	0.103	1.411	1.117	0.294	0.473	0.337	0.136	-3.77	1929.532		0
ZINC02952022_12	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1362	0.452	0.356	0.096	1.462	1.184	0.277	0.466	0.337	0.128	-3.559	1931.179		0
ZINC03820584_195	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1361	0.452	0.329	0.123	1.611	1.199	0.412	0.461	0.312	0.149	-4.11	1780.678		0
ZINC04619495_129	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1360	0.452	0.386	0.066	1.242	1.07	0.172	0.474	0.377	0.097	-2.701	2163.821		0
ZINC00595558_76	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1359	0.452	0.32	0.132	1.492	1.082	0.41	0.475	0.313	0.162	-4.482	1790.659		0
ZINC03819389_96	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1358	0.452	0.353	0.099	1.446	1.129	0.317	0.465	0.339	0.126	-3.466	1942.63		0
ZINC03917353_57	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1367	0.451	0.386	0.065	1.421	1.227	0.194	0.45	0.36	0.09	-2.488	2060.996		0
ZINC00588652_37	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1370	0.451	0.345	0.106	1.398	1.121	0.276	0.479	0.332	0.147	-4.078	1903.812		0
ZINC01750301_137	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1366	0.451	0.344	0.107	1.51	1.19	0.321	0.464	0.326	0.138	-3.815	1866.557		0
ZINC03429432_181	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1371	0.451	0.343	0.108	1.55	1.225	0.324	0.462	0.323	0.139	-3.853	1846.754		0
ZINC00588652_45	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1372	0.451	0.346	0.105	1.399	1.125	0.274	0.479	0.333	0.145	-4.04	1909.151		0
ZINC03457571_103	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1373	0.451	0.329	0.123	1.534	1.171	0.363	0.47	0.314	0.156	-4.32	1794.069		0
ZINC04030420_198	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1377	0.451	0.322	0.129	1.339	0.984	0.355	0.492	0.324	0.168	-4.66	1856.733		0
ZINC03989511_153	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1376	0.451	0.319	0.132	1.499	1.147	0.351	0.481	0.307	0.175	-4.845	1753.489		0
ZINC03784889_101	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1375	0.451	0.374	0.077	1.376	1.177	0.199	0.466	0.354	0.112	-3.123	2028.881		0
ZINC03990238_125	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1374	0.451	0.343	0.109	1.305	1.033	0.272	0.492	0.339	0.153	-4.265	1944.779		0
ZINC00596374_75	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1378	0.451	0.321	0.13	1.483	1.085	0.397	0.475	0.313	0.161	-4.454	1793.686		0
ZINC03822958_163	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1369	0.451	0.354	0.096	1.523	1.258	0.264	0.462	0.33	0.131	-3.644	1888.203		0
ZINC02450445_78	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1368	0.451	0.359	0.092	1.415	1.184	0.231	0.473	0.34	0.133	-3.705	1946.902		0
ZINC03992745_12	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1384	0.45	0.337	0.113	1.36	1.066	0.294	0.486	0.33	0.156	-4.33	1890.802		0
ZINC03481005_30	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1389	0.45	0.37	0.08	1.469	1.208	0.261	0.451	0.348	0.103	-2.85	1990.116		0
ZINC02847030_93	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1388	0.45	0.326	0.124	1.46	1.14	0.319	0.483	0.313	0.169	-4.711	1792.231		0
ZINC03817490_100	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1387	0.45	0.347	0.102	1.466	1.157	0.309	0.464	0.332	0.133	-3.672	1898.298		0
ZINC00647538_162	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1386	0.45	0.375	0.075	1.531	1.298	0.232	0.445	0.346	0.1	-2.761	1975.815		0
ZINC01911466_118	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1385	0.45	0.324	0.126	1.566	1.194	0.372	0.468	0.308	0.16	-4.425	1759.409		0
ZINC02292197_115	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1381	0.45	0.338	0.112	1.319	1.041	0.277	0.493	0.334	0.159	-4.43	1912.488		0
ZINC00977950_161	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1380	0.45	0.334	0.116	1.385	1.088	0.297	0.486	0.325	0.161	-4.47	1862.011		0
ZINC04079213_125	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1379	0.45	0.331	0.119	1.476	1.122	0.354	0.472	0.32	0.152	-4.213	1828.684		0
ZINC04112515_184	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1390	0.45	0.325	0.125	1.482	1.147	0.335	0.479	0.312	0.166	-4.62	1786.295		0
ZINC03330151_189	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1382	0.45	0.329	0.121	1.399	1.046	0.353	0.479	0.324	0.155	-4.288	1859.22		0
ZINC04619443_63	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1383	0.45	0.335	0.114	1.502	1.141	0.361	0.465	0.322	0.143	-3.952	1842.159		0
ZINC02299908_130	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1404	0.449	0.317	0.132	1.339	0.977	0.362	0.491	0.319	0.172	-4.756	1832.195		0
ZINC02586498_62	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1401	0.449	0.318	0.13	1.491	1.128	0.364	0.476	0.307	0.169	-4.669	1757.892		0
ZINC01551213_149	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1400	0.449	0.302	0.146	1.295	0.953	0.342	0.511	0.307	0.204	-5.689	1759.96		0
ZINC00624134_32	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1403	0.449	0.317	0.132	1.502	1.114	0.388	0.474	0.307	0.167	-4.613	1757.061		0
ZINC01740673_113	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1402	0.449	0.355	0.094	1.383	1.096	0.287	0.467	0.344	0.123	-3.41	1971.225		0
ZINC03105220_77	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1405	0.449	0.342	0.107	1.494	1.188	0.307	0.466	0.324	0.142	-3.933	1853.519		0
ZINC04619253_113	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1394	0.449	0.358	0.09	1.337	1.088	0.249	0.472	0.348	0.124	-3.438	1996.667		0
ZINC03972824_76	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1395	0.449	0.271	0.178	1.358	0.922	0.436	0.509	0.278	0.231	-6.419	1590.49		0
ZINC02238941_67	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1397	0.449	0.307	0.143	1.384	0.976	0.408	0.489	0.309	0.18	-4.971	1773.243		0
ZINC02646254_188	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1392	0.449	0.363	0.085	1.561	1.284	0.278	0.446	0.336	0.11	-3.035	1920.951		0
ZINC02879212_176	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1393	0.449	0.311	0.138	1.677	1.221	0.456	0.459	0.294	0.165	-4.555	1678.906		0
ZINC03588045_15	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1391	0.449	0.353	0.097	1.656	1.345	0.311	0.447	0.323	0.123	-3.403	1846.048		0
ZINC03795710_84	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1396	0.449	0.312	0.137	1.313	1.0	0.313	0.508	0.311	0.197	-5.496	1784.819		0
ZINC03428216_161	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1406	0.449	0.377	0.072	1.475	1.241	0.233	0.446	0.351	0.095	-2.615	2009.988		0
ZINC03802013_61	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1398	0.449	0.304	0.145	1.553	1.107	0.447	0.473	0.296	0.177	-4.888	1689.592		0
ZINC02645279_160	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1399	0.449	0.298	0.15	1.59	1.13	0.46	0.471	0.288	0.182	-5.034	1647.835		0
ZINC02300758_93	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1415	0.448	0.338	0.11	1.262	1.0	0.262	0.498	0.339	0.159	-4.434	1945.916		0
ZINC03992818_64	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1417	0.448	0.337	0.111	1.262	0.986	0.276	0.494	0.339	0.156	-4.336	1943.745		0
ZINC03820640_156	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1409	0.448	0.346	0.102	1.553	1.227	0.326	0.455	0.326	0.129	-3.565	1860.995		0
ZINC04464501_67	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1416	0.448	0.336	0.112	1.368	1.048	0.319	0.479	0.331	0.148	-4.098	1895.861		0
ZINC03857636_67	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1418	0.448	0.336	0.112	1.368	1.048	0.319	0.479	0.331	0.148	-4.098	1895.861		0
ZINC04464516_64	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1414	0.448	0.337	0.111	1.262	0.986	0.276	0.494	0.339	0.156	-4.336	1943.745		0
ZINC02928669_186	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1410	0.448	0.329	0.119	1.361	1.042	0.32	0.484	0.325	0.159	-4.411	1860.524		0
ZINC03270076_183	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1411	0.448	0.31	0.138	1.571	1.151	0.42	0.469	0.298	0.171	-4.709	1702.908		0
ZINC00762710_69	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1413	0.448	0.34	0.108	1.481	1.138	0.344	0.463	0.326	0.136	-3.764	1866.769		0
ZINC01778862_154	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1408	0.448	0.343	0.105	1.516	1.205	0.311	0.461	0.324	0.137	-3.786	1853.001		0
ZINC03982916_47	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1412	0.448	0.312	0.136	1.463	1.117	0.346	0.485	0.302	0.183	-5.096	1727.561		0
ZINC02295206_59	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1407	0.448	0.32	0.128	1.387	1.049	0.338	0.487	0.315	0.171	-4.756	1806.11		0
ZINC03427467_91	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1420	0.447	0.302	0.145	1.561	1.084	0.477	0.468	0.295	0.173	-4.759	1688.675		0
ZINC01539449_100	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1430	0.447	0.329	0.117	1.527	1.157	0.37	0.462	0.315	0.147	-4.046	1802.979		0
ZINC02877076_121	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1431	0.447	0.328	0.119	1.543	1.206	0.337	0.466	0.31	0.156	-4.327	1773.126		0
ZINC00601247_22	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1429	0.447	0.326	0.121	1.577	1.172	0.405	0.458	0.311	0.147	-4.046	1780.115		0
ZINC03976197_95	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1426	0.447	0.356	0.091	1.571	1.256	0.315	0.446	0.332	0.114	-3.14	1897.131		0
ZINC03511243_20	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1425	0.447	0.325	0.123	1.516	1.152	0.363	0.467	0.311	0.156	-4.319	1780.125		0
ZINC03993149_126	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1424	0.447	0.312	0.135	1.377	1.038	0.339	0.492	0.308	0.183	-5.092	1766.496		0
ZINC04522148_177	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1419	0.447	0.33	0.117	1.481	1.182	0.299	0.475	0.314	0.161	-4.492	1794.207		0
ZINC04528694_87	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1421	0.447	0.339	0.108	1.341	1.046	0.294	0.48	0.334	0.146	-4.059	1913.646		0
ZINC03447479_193	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1428	0.447	0.339	0.108	1.458	1.121	0.337	0.464	0.327	0.137	-3.777	1872.607		0
ZINC00588651_196	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1427	0.447	0.319	0.127	1.418	1.062	0.357	0.479	0.314	0.165	-4.582	1795.609		0
ZINC02877076_121	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1423	0.447	0.328	0.119	1.543	1.206	0.337	0.466	0.31	0.156	-4.327	1773.126		0
ZINC03972980_139	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1422	0.447	0.331	0.116	1.532	1.187	0.345	0.463	0.314	0.149	-4.109	1796.793		0
ZINC04406084_58	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1439	0.446	0.298	0.149	1.593	1.136	0.457	0.468	0.287	0.181	-4.993	1641.199		0
ZINC02203888_40	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1440	0.446	0.341	0.105	1.338	1.038	0.3	0.476	0.337	0.139	-3.852	1930.739		0
ZINC03640563_103	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1444	0.446	0.31	0.136	1.34	1.033	0.307	0.504	0.307	0.197	-5.508	1757.466		0
ZINC03891142_103	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1443	0.446	0.31	0.136	1.34	1.033	0.307	0.504	0.307	0.197	-5.508	1757.466		0
ZINC01565800_51	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1434	0.446	0.354	0.092	1.419	1.165	0.254	0.464	0.337	0.126	-3.504	1930.983		0
ZINC02651721_179	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1438	0.446	0.296	0.15	1.377	1.0	0.377	0.495	0.295	0.2	-5.555	1691.757		0
ZINC01483726_102	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1437	0.446	0.313	0.134	1.355	1.0	0.355	0.49	0.313	0.176	-4.895	1795.295		0
ZINC03457574_44	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1436	0.446	0.322	0.124	1.495	1.128	0.368	0.469	0.311	0.158	-4.37	1777.408		0
ZINC04030431_142	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1432	0.446	0.321	0.125	1.309	0.978	0.331	0.491	0.323	0.168	-4.661	1852.531		0
ZINC03295881_142	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1435	0.446	0.353	0.093	1.721	1.401	0.319	0.436	0.321	0.116	-3.188	1829.601		0
ZINC03799456_30	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1442	0.446	0.317	0.129	1.517	1.114	0.403	0.467	0.307	0.16	-4.411	1756.408		0
ZINC03933859_99	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1441	0.446	0.338	0.108	1.39	1.109	0.281	0.476	0.327	0.149	-4.137	1872.755		0
ZINC03867080_100	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1433	0.446	0.308	0.138	1.483	1.081	0.402	0.474	0.301	0.173	-4.78	1722.85		0
ZINC00902540_72	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1447	0.445	0.316	0.128	1.36	1.023	0.338	0.486	0.314	0.171	-4.758	1800.047		0
ZINC03801144_74	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1454	0.445	0.303	0.142	1.493	1.054	0.438	0.472	0.299	0.174	-4.791	1709.152		0
ZINC03781183_48	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1449	0.445	0.317	0.127	1.326	1.0	0.326	0.491	0.318	0.173	-4.804	1821.758		0
ZINC00579071_62	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1450	0.445	0.314	0.131	1.426	1.04	0.386	0.476	0.31	0.166	-4.588	1777.632		0
ZINC03889306_199	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1451	0.445	0.309	0.137	1.249	0.941	0.308	0.512	0.315	0.197	-5.512	1806.854		0
ZINC03923949_182	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1448	0.445	0.322	0.123	1.469	1.124	0.345	0.471	0.311	0.161	-4.453	1777.162		0
ZINC03428022_55	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1445	0.445	0.316	0.129	1.362	1.0	0.362	0.483	0.315	0.168	-4.646	1805.717		0
ZINC03855207_174	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1446	0.445	0.292	0.153	1.533	1.134	0.399	0.481	0.282	0.198	-5.499	1613.488		0
ZINC03820759_2	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1453	0.445	0.318	0.127	1.335	1.034	0.301	0.494	0.315	0.179	-5.004	1802.868		0
ZINC03820759_2	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1452	0.445	0.318	0.127	1.335	1.034	0.301	0.494	0.315	0.179	-5.004	1802.868		0
ZINC03816533_156	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1458	0.444	0.324	0.12	1.43	1.053	0.377	0.468	0.319	0.149	-4.12	1825.408		0
ZINC03388500_119	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1460	0.444	0.316	0.128	1.566	1.165	0.4	0.461	0.303	0.159	-4.378	1729.475		0
ZINC02653224_56	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1459	0.444	0.338	0.106	1.409	1.106	0.303	0.468	0.328	0.14	-3.887	1876.094		0
ZINC03963062_144	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1457	0.444	0.3	0.145	1.508	1.128	0.38	0.479	0.29	0.189	-5.246	1655.893		0
ZINC03351334_114	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1456	0.444	0.343	0.101	1.517	1.194	0.323	0.453	0.325	0.128	-3.532	1858.587		0
ZINC02604896_72	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1461	0.444	0.356	0.088	1.359	1.153	0.207	0.472	0.34	0.132	-3.705	1946.763		0
ZINC00588653_189	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1455	0.444	0.32	0.124	1.396	1.062	0.333	0.48	0.314	0.166	-4.597	1797.394		0
ZINC01534672_111	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1463	0.444	0.361	0.083	1.444	1.224	0.22	0.456	0.339	0.117	-3.246	1938.495		0
ZINC03339139_164	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1462	0.444	0.326	0.118	1.688	1.293	0.396	0.447	0.304	0.143	-3.948	1733.549		0
ZINC02006373_189	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1471	0.443	0.322	0.121	1.346	1.035	0.311	0.483	0.318	0.165	-4.592	1823.433		0
ZINC02877078_171	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1470	0.443	0.355	0.088	1.537	1.282	0.254	0.447	0.33	0.118	-3.265	1883.663		0
ZINC03834179_186	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1465	0.443	0.372	0.071	1.222	1.022	0.2	0.469	0.369	0.1	-2.765	2120.48		1
ZINC03571172_67	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1464	0.443	0.33	0.113	1.501	1.118	0.382	0.458	0.319	0.138	-3.815	1826.44		0
ZINC03838487_12	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1469	0.443	0.311	0.132	1.406	1.07	0.336	0.483	0.305	0.178	-4.958	1745.282		0
ZINC03775827_145	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1468	0.443	0.358	0.086	1.437	1.209	0.228	0.458	0.337	0.121	-3.359	1926.639		0
ZINC04001743_188	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1473	0.443	0.365	0.078	1.386	1.169	0.217	0.455	0.347	0.108	-2.999	1987.973		0
ZINC04619282_177	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1472	0.443	0.351	0.092	1.429	1.132	0.297	0.455	0.337	0.118	-3.252	1930.455		0
ZINC00587715_5	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1467	0.443	0.3	0.143	1.541	1.1	0.441	0.467	0.292	0.175	-4.822	1668.415		0
ZINC02877078_171	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1466	0.443	0.355	0.088	1.537	1.282	0.254	0.447	0.33	0.118	-3.265	1883.663		0
ZINC03933860_153	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1478	0.442	0.393	0.049	1.394	1.259	0.135	0.435	0.363	0.071	-1.987	2079.58		0
ZINC03983754_180	1G3E.pdb_1GHZ.pdb_1QB6.pdb	1480	0.442	0.306	0.136	1.487	1.109	0.378	0.473	0.297	0.175	-4.854	1699.891		0
